z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,true_label_encoded,true_label_name
0.7977798,-0.3774771,-1.3650941,2.879909,-0.6402355,-2.3017197,1.5428953,1.7095158,0.978039,1.3951039,9,rock
1.4877772,-1.635119,-4.0492744,0.52335966,0.23580532,-2.4461927,0.6236964,4.177038,2.1385345,-0.46028662,9,rock
1.9819145,-0.030637085,-3.328081,1.6944674,-1.4485941,-2.4785187,0.049403884,2.627854,1.1821023,1.4641484,9,rock
0.47179282,-0.62614906,-2.7387774,1.6685678,-0.26733336,-1.8591292,-0.43102306,0.62228966,2.6147733,-0.067663915,9,rock
0.55296576,-0.020958275,-2.718206,1.7960035,0.40857857,-2.878429,0.24238393,1.0257344,3.0125165,-0.16453575,9,rock
1.9674735,0.59102476,-2.6863003,1.8214707,-1.0541399,-3.1709948,0.12712672,2.202264,1.58388,1.1365733,9,rock
2.3883383,1.996303,-2.6939287,2.6045167,-2.187873,-2.6219656,-0.2292918,0.28934386,1.0846808,2.1562562,9,rock
-3.8572125,-1.3890208,-0.069600515,-1.1813614,2.2301333,1.5400048,0.7709058,-0.5485527,2.1710207,-1.9763705,9,rock
-3.400949,-1.3335093,-0.66446984,-1.4473333,2.3022308,1.3448673,0.5759129,-0.25294334,2.66188,-2.3559084,9,rock
-2.2270114,-0.19323264,-0.3008906,-1.7418417,1.8995188,0.8982038,0.08364057,-0.9085624,2.4746416,-1.8792986,9,rock
-4.283175,-1.5514749,-0.6382295,-2.080282,2.7716007,1.9035918,0.324568,-0.14335148,2.5887644,-2.7361264,9,rock
-5.2207026,-2.0210798,0.010547196,-1.7613263,2.6029403,2.7103434,0.6137149,0.12928489,1.9260285,-2.5459967,9,rock
-2.7377229,-0.45039397,-0.39552048,-1.9890242,2.3251774,0.8679905,0.14098218,-0.46713322,2.761853,-2.229285,9,rock
-2.7399065,-0.6665433,-0.36102584,-1.5418749,2.2048497,1.1363916,0.5209419,-0.94436723,2.7771444,-2.2920246,9,rock
-2.122267,-0.034670874,-0.13199848,-1.3342603,1.914754,0.5944618,0.4666856,-1.2273709,2.6300917,-1.7520543,9,rock
-2.644316,-0.42398214,0.18368119,-1.6873459,2.2512822,1.2347751,0.3096868,-1.056325,3.0366237,-2.4845743,9,rock
-2.7787554,-0.8942251,0.65236056,-0.63358754,1.9713591,0.74394447,0.6751885,-1.1697004,3.0542781,-1.8553458,9,rock
-2.1882396,-1.5416094,0.0452966,0.108300015,1.8370178,-0.20899591,0.873404,-0.5866402,3.620338,-1.8045312,9,rock
-2.6813576,-1.6689872,0.77430993,0.7326156,1.3654821,0.58587193,0.6654354,-0.8709994,2.7440968,-1.3429192,9,rock
-2.710703,-0.85390955,-0.13680623,-0.91405857,1.7743467,0.76549244,0.36794776,-0.691509,2.7333915,-1.6292354,9,rock
-2.7849677,-1.7007601,-0.97928053,-0.6333113,1.5344299,0.69776285,-0.018972255,-0.48035946,3.2557998,-1.6088417,9,rock
-3.151559,-1.3645135,0.21807216,-0.14653702,1.6260747,0.83997065,0.4209996,-0.82552373,2.636481,-1.4027673,9,rock
-2.785722,-1.2650968,0.7414638,0.41569546,1.2437581,0.800119,0.63720125,-1.0320674,2.1502478,-0.8599366,9,rock
-3.345438,-1.321404,0.6566156,-0.31131142,1.7895775,1.2659094,0.59748805,-0.88816273,2.2209346,-1.5505819,9,rock
-3.8040113,-1.2351022,-0.30165607,-1.2149996,2.3240693,1.4807657,0.6465029,-0.45940667,2.276995,-1.9820551,9,rock
-3.0485663,-0.8032645,0.1365639,-1.1639227,2.2985194,0.93896854,0.83628285,-0.5659437,2.4143507,-1.9000373,9,rock
-4.151183,-1.3050513,-0.06933964,-1.2139971,2.4794886,1.522096,0.80995214,-0.42947793,2.3216314,-2.0168965,9,rock
-2.9153295,-2.195818,-2.639335,-1.370796,1.9568877,0.3996183,0.1523568,1.1843387,2.2646468,-1.5051032,9,rock
-2.3941116,-0.9696866,-0.7945382,-0.29438832,1.4993497,0.25065634,0.87065893,-0.59789795,2.0435202,-0.6183971,9,rock
-3.4287634,-1.7619339,-1.3248003,-0.8008111,1.5741771,0.670324,0.64888084,0.27140793,1.8996559,-0.47521028,9,rock
-3.4892018,-1.7933905,-1.5812775,-1.4533685,2.1197753,0.62088215,0.50357956,0.5544662,2.2406843,-1.3414488,9,rock
-3.4446273,-1.1733599,-0.5551262,-0.27196482,1.7319429,0.687397,0.8544161,-0.5635576,2.0426168,-0.8523091,9,rock
-4.462976,-2.056584,-0.6058045,-0.56862956,1.7205467,1.5021666,1.0924103,0.20780644,1.3894981,-0.55389416,9,rock
-3.380693,-0.6470102,-0.065176845,-0.3723292,1.3064448,0.57647395,1.1203158,-0.4722245,0.98195696,0.31473395,9,rock
-3.583957,-1.1940459,-0.18051866,-0.4235387,1.143875,1.3944685,0.81877387,-1.1897779,1.8472221,-0.2941279,9,rock
-1.1452738,0.97042936,-0.103603326,-1.9027807,0.99789935,0.81454635,0.11188937,-1.2755955,1.8286185,-0.5607521,9,rock
-2.7491026,-0.44903308,-0.706791,-1.3281994,1.1449586,1.766823,0.3155691,-1.2446221,1.6540875,-0.8334343,9,rock
-2.374416,-3.0906832,1.3166648,1.2405528,1.1124318,0.806083,0.015346974,-0.22509187,4.0463367,-2.2370992,9,rock
-2.4633744,-3.4480245,0.5879084,1.0571404,1.0971166,1.1617686,-0.068513215,-0.17201811,4.147369,-2.3738947,9,rock
-2.5946398,-3.080687,0.6975916,1.4675703,1.3355476,0.37684715,-0.07298319,-0.09625289,4.3429904,-2.5210123,9,rock
-2.9677856,-3.1110141,1.0935874,0.8884658,1.3094238,1.3888236,0.017011367,-0.44351622,3.9296925,-2.3501441,9,rock
-3.9561367,-1.5998548,-0.44967508,-1.0450475,2.1276903,1.3081968,-0.2364203,-0.3176388,2.9353933,-2.1667879,9,rock
-4.2235456,-1.7055349,0.06578179,-1.0196084,1.8110752,2.1694007,0.2888782,-0.6179305,2.1149824,-1.7892481,9,rock
-3.4120197,-2.0409648,0.14467865,-0.34834522,1.6894485,1.4505353,0.78499323,0.0770292,2.299536,-1.6552302,9,rock
-3.3406272,-2.0321705,-0.22430247,-0.007948503,1.3376948,0.9274256,0.9536996,0.052648157,1.8382422,-0.65592796,9,rock
-3.5002265,-2.2042773,0.51167166,0.12086405,1.1714742,1.374114,0.8070255,-0.37715614,1.8829491,-0.74846363,9,rock
-2.014761,-1.4907888,-0.030783918,-0.27809262,1.207487,0.3859963,0.4312147,-0.6319432,2.9128504,-1.1969188,9,rock
-2.948983,-1.4808298,-1.0308385,-0.7257324,2.7151191,-0.0050030127,0.96200144,-0.015952826,3.1950753,-2.2324746,9,rock
-2.6644115,-1.6448847,0.07002049,0.21526662,1.3940963,0.31444174,0.5864295,0.14078307,2.1235216,-1.0363418,9,rock
-2.5268998,-3.0092583,0.71304566,0.68517286,0.14376554,1.6003221,0.38941005,-0.31622046,2.2416108,-0.30438113,9,rock
-2.5637114,-2.0195577,-0.12612727,1.0878643,0.8625288,-0.22970778,0.9424945,-0.43000782,2.7251391,-0.053808168,9,rock
-2.7871833,-1.9494184,0.07646771,0.32703596,1.5989821,0.47566217,0.71922153,-0.62752986,3.241625,-1.5350271,9,rock
-3.1732938,-1.00954,0.011285664,0.41737452,1.9808801,-0.35097173,1.2651457,-0.60414886,2.7969666,-0.9249841,9,rock
-2.9665675,-1.8293854,-1.000401,-0.5124042,2.6197383,-0.32269236,1.0687044,0.6885537,2.8608532,-1.9991008,9,rock
-3.038227,-1.9847838,-0.17806098,0.5831088,0.7607296,0.51665956,0.104331054,-0.6659033,2.6779325,-0.2782189,9,rock
-3.034729,-3.4119737,0.13049477,0.68963325,0.5549724,1.4324098,0.4227051,-0.07230176,2.688485,-0.5495308,9,rock
-2.447774,-1.8379222,-0.23552056,0.46133885,1.7701117,-0.51252395,0.7061393,-0.33359635,3.597577,-1.5784014,9,rock
-3.0624166,-1.3519189,-0.7225078,0.5448888,1.3667186,-0.71759677,0.71647006,-0.59187007,2.9592845,-0.19642498,9,rock
-2.3617952,-0.111980066,0.6280154,0.16029513,1.9977267,-0.5997793,0.96370506,-0.5953263,2.5890818,-1.2847548,9,rock
-3.368978,-2.4540448,0.7257184,0.6653744,1.0187092,1.1993881,0.54136384,0.023715898,1.9518998,-0.8497376,9,rock
-2.667468,-2.638241,-0.37551427,0.11194046,1.0045233,1.1087569,0.3508049,-0.22726949,2.8372355,-1.2333217,9,rock
-2.027328,-0.8269042,-0.4758923,-0.2221093,2.6754415,-1.0920943,1.3699963,0.07055271,3.3885024,-2.0989492,9,rock
-2.0917876,-1.7653763,-1.6613691,0.24753597,2.087893,-1.5034459,0.71035844,1.0326911,3.387062,-1.3128903,9,rock
-2.489277,-1.7176951,0.5300852,0.87339574,0.74434304,0.549018,0.67860115,-0.73517317,2.573198,-0.53772914,9,rock
-1.620009,0.15429673,-0.14035001,0.076109216,2.1972985,-1.8739457,1.3443207,0.03331375,2.8325033,-0.947713,9,rock
-1.4213587,-0.9350729,0.6537115,0.79839385,1.6202773,-0.94469315,1.0224473,-0.002884522,2.625596,-1.2505519,9,rock
-2.5529642,-1.6655071,0.9325719,1.3756796,1.0520142,0.28413278,1.5555972,-1.0615151,2.6982605,-0.61047924,9,rock
-0.93644875,-0.4123392,-0.7050436,1.3193069,1.4612405,-2.6048923,0.7620564,0.76081985,3.4016545,-0.9816278,9,rock
-1.6081457,-0.33613342,-0.055990383,-0.008706413,2.009281,-1.4641238,0.46932822,0.21578959,3.3255537,-1.5544134,9,rock
-2.632655,-1.6244814,0.057332195,-0.14379926,2.09777,-0.04030154,0.51775867,0.12340784,3.123683,-1.8762374,9,rock
-1.7979608,-0.027048081,0.49621475,-0.12060073,2.0383081,-0.8991806,0.68219024,-0.37344563,3.3699458,-1.6809224,9,rock
-2.5819724,-1.3888785,0.4195451,0.32076448,1.7383218,0.029496498,0.72149456,-0.6326542,2.9999712,-1.3388946,9,rock
-2.8451796,-0.4082595,0.43783885,0.10854964,1.9323928,-0.025787942,0.9995208,-1.0749302,2.543478,-1.184591,9,rock
-2.693075,-1.2709509,-0.35746557,-0.41135257,1.9360765,-0.13640648,0.12861007,0.044034064,3.2449505,-1.5612682,9,rock
-1.5746253,-0.83407974,-0.19123942,-0.05290394,1.8205699,-0.7107321,0.6529005,-0.45127797,3.439706,-1.6453563,9,rock
-2.7390344,-1.3005077,-0.86468446,-0.6813614,2.1513264,-0.18886769,-0.019106157,0.18189365,3.3541162,-1.9028461,9,rock
-2.7113743,-2.3985324,-1.0215422,-0.29194266,2.0595894,-0.125292,0.08324783,0.86879003,3.5492349,-2.0493538,9,rock
-2.6454456,-1.5802869,-1.2983022,-1.7317916,2.7811477,0.8866958,-0.18219554,-0.11257282,3.8778434,-3.747995,9,rock
-0.48127267,0.15274018,-0.2833146,-1.2602694,1.8008487,0.16746783,-0.23511887,-1.0846276,3.4148595,-2.9044087,9,rock
-0.67108697,-1.118302,-0.80886495,0.32241243,0.34914708,-0.31838232,-0.44817474,-0.8475841,3.193331,-0.6423649,9,rock
-1.8538761,-1.3518798,0.0626539,-0.4290993,1.5424433,0.8148549,0.18507415,-1.3126739,3.8555489,-2.348479,9,rock
-1.2892139,-1.4493645,-0.041031953,-0.57519794,1.9262404,-0.07483625,-0.04885269,-0.69115776,4.434996,-2.8448906,9,rock
-2.0749116,-1.4648925,0.56228364,-0.13498054,1.2731016,0.5024273,0.29921836,-0.6423005,3.0614727,-1.4991988,9,rock
-2.6683364,-2.0899856,-0.03867614,0.6361574,1.5923085,-0.43474776,0.5148675,-0.44237468,3.8542826,-1.5035603,9,rock
-0.5247826,0.4329316,1.1212454,2.5400636,-0.39075953,-0.95097524,0.35911167,-1.9090143,2.1418803,0.445517,9,rock
-0.45266965,0.2840587,1.7286879,1.9830217,-0.66819185,0.1227854,-0.090388484,-2.1360092,2.234789,0.5152197,9,rock
-0.0052393004,0.4189303,2.151214,0.6844413,-1.1210886,1.4979408,-0.89327455,-2.5142434,2.40317,-0.4550864,9,rock
-2.3439314,-2.6789734,1.7935444,1.0579933,1.845423,0.9548293,-0.19496608,-0.4131511,4.9543743,-4.1147,9,rock
-2.830081,-1.6778737,-0.51724243,-0.041124154,2.2051303,-0.107993536,0.6571961,0.66179115,2.8647673,-2.0038133,9,rock
-3.4721103,-1.7853848,0.406124,0.24669968,1.5785846,1.1263311,0.8384892,-0.96546066,2.7699306,-1.4677598,9,rock
-3.2948203,-1.578351,0.23069799,0.12946509,2.1202595,0.5375325,0.82662624,-0.6738427,3.0933855,-1.9744394,9,rock
-3.146807,-1.9564637,0.13013041,0.0039610974,1.8370838,0.9948513,0.7262435,-0.6256135,2.911125,-1.986052,9,rock
-2.145771,-1.2700669,1.190863,1.0397456,1.6168847,0.12861162,1.1164613,-1.2138387,3.1479468,-1.6649151,9,rock
-2.383301,-0.5937439,0.27750242,0.44489354,1.591012,-0.053799383,0.85791487,-1.2721827,2.9140081,-1.2659628,9,rock
-3.3431091,-2.8980498,0.46751845,0.42475095,2.12442,0.5525945,0.8398442,0.15658674,3.6428957,-2.246919,9,rock
-3.7717514,-1.6332599,0.57334536,-0.0492366,1.5189712,1.5345833,0.71923673,-0.50468314,1.9039123,-1.2154121,9,rock
-2.1517794,-1.2766575,0.8704858,1.1109179,1.541271,-0.46137267,0.8788843,-1.2024574,3.5959938,-1.4828383,9,rock
-2.7719586,-1.424271,-0.18298626,0.12903853,1.849092,0.025709338,0.30082226,-0.8281732,3.5872319,-1.8266013,9,rock
-3.2390668,-1.2634767,0.23377448,0.19036283,2.0277126,0.29313475,0.62610775,-0.6404599,2.8551342,-1.8026752,9,rock
-2.854796,-1.3616954,-1.3128988,-0.4491704,1.9895922,-0.34513253,0.5276295,-0.059538007,2.998867,-1.2462884,9,rock
-3.129259,-1.0756663,-0.2549494,-0.1804059,1.638816,0.55028594,0.26981282,-1.0092124,2.8252265,-1.2812529,9,rock
-3.2842197,-0.7981303,-0.5882556,-1.3088553,2.084574,0.637371,0.40649128,-0.61960113,2.5551074,-1.2540886,9,rock
-3.19604,-0.736469,-0.18040681,-0.6542415,2.3231215,-0.57197744,0.71448004,-0.22495547,2.8961644,-1.123718,9,rock
-3.4559011,-1.5764759,-1.1757413,-1.1737269,2.380204,0.36778456,-0.065470226,-0.21652055,3.51105,-2.167251,9,rock
-3.792691,-0.84761655,0.31978917,-0.5586719,2.3828516,0.9457102,0.56662786,-1.1092389,2.8674228,-1.9877775,9,rock
-3.346399,-1.3991451,-0.36247587,-0.8095917,1.88766,0.6563371,0.22713345,-0.36554658,2.7514608,-1.2550136,9,rock
-3.1932254,-1.7100307,0.26265222,0.059610527,1.0932803,1.4010913,0.2633924,-0.88954985,2.4125369,-1.2785828,9,rock
-3.9706252,-2.053909,-0.10549188,-0.5125629,1.4161017,1.9882648,0.66136813,-0.6623038,2.0073016,-1.2085519,9,rock
-3.3309488,-1.9516352,-1.4358639,-0.6302126,1.7559986,0.6172429,0.89219964,-0.2815644,2.524844,-0.9350212,9,rock
-3.8604536,-1.8635646,-0.56579053,-0.17451335,1.6808326,0.7938948,0.9600388,-0.3514726,2.0647767,-0.6277756,9,rock
-2.7990875,-1.4296881,-0.89973086,-0.9077751,2.117459,-0.03148579,0.49872047,0.14502838,3.0028389,-1.5935823,9,rock
-2.1510313,-1.0480646,-0.28961635,0.08737625,2.0567048,-0.3677413,0.8719098,-0.5158553,3.3859053,-2.1357358,9,rock
-2.5582638,-1.3003501,0.020818118,0.46263355,1.3745272,0.16816032,0.9602841,-1.1442965,2.8608232,-1.0297018,9,rock
-2.9327703,-0.8069539,-0.39994138,0.35234895,1.4017916,0.08925123,0.9666573,-1.4061546,2.5315807,-0.46290892,9,rock
-3.6749668,-1.3800596,-0.56938845,-0.43072385,1.2760077,1.380419,0.6584617,-0.8564367,1.8199209,-0.48001593,9,rock
-3.08278,-1.6931483,-0.7262118,-0.25843763,1.4160061,0.50356185,0.63552254,-0.61515754,2.4992836,-0.7330126,9,rock
-3.2688594,-1.4438957,-0.04092824,0.2842514,1.2254846,0.44309843,0.9971764,-0.598523,1.8235152,-0.2052327,9,rock
-0.9457801,-0.18216999,0.64954364,0.11097549,0.37291077,2.9671006,-0.05383087,0.21326149,-1.3337727,-2.4799955,9,rock
-0.6282257,-0.274827,-0.036913034,-0.41809648,0.45951027,2.7850409,-0.47639072,0.73641324,-1.1941719,-2.6715205,9,rock
-0.5554616,-0.08737044,0.81539965,-0.1753553,0.32368502,3.524284,-0.40477604,-0.26805568,-0.6851339,-3.4223099,9,rock
-0.7939036,-0.61170924,0.39911717,-0.6359947,0.5749677,3.5907981,-0.49557677,0.3851012,-0.79145056,-3.6653745,9,rock
-0.09935477,0.18029584,0.7547574,-0.22630484,0.3419144,3.2492702,-0.5845444,-0.6173067,-0.5446164,-3.334099,9,rock
-0.039532594,0.049153283,0.75624573,-0.57803273,0.43860927,3.2370493,-0.617601,-0.42446285,-0.54006326,-3.5696075,9,rock
1.5339365,-1.3214666,0.16854775,1.1867039,0.0014904402,-0.034330748,-0.19172889,1.4402249,0.79377246,-2.3299892,9,rock
3.2886772,-0.7777946,0.040043596,0.4066759,-1.1390164,0.49391901,-0.74986845,1.0835054,1.4019055,-1.9865862,9,rock
1.0068343,-2.4371789,-1.6631635,0.92520994,-0.25101686,0.8628465,0.57951564,2.701405,-0.14648244,-1.985602,9,rock
-2.6775675,-1.3286294,4.110797,-0.62011796,-0.96323305,1.3364171,0.7812932,2.0998693,-0.9776417,1.1784891,9,rock
-2.876029,-1.9056414,3.8760712,-0.44254178,-0.9628951,1.2657027,0.86599505,2.2558117,-0.5652787,1.2597036,9,rock
-2.3944778,-1.8890191,3.0028865,-1.2332804,-0.63522655,1.493229,0.3417952,3.0206046,-0.73511606,0.4338417,9,rock
-3.533271,-1.0957541,4.881974,-1.4726365,-0.07334754,2.071916,0.8855978,1.9574432,-1.0646831,-0.1511207,9,rock
-2.4190903,-0.8580272,2.5232694,-1.5881307,-0.31547382,0.12525973,0.29175484,3.311668,-1.2336483,1.4363991,9,rock
-2.9087777,-0.7965288,3.9981184,-1.4138104,-0.18487284,1.2456157,0.0440185,1.6388154,-0.36443388,0.11165119,9,rock
-2.2891676,-0.7764473,3.9948654,-1.4252534,-0.3517911,0.9129018,0.50633466,2.3633258,-0.84410787,0.46836087,9,rock
-1.7527566,-3.1851318,2.898657,-0.43073183,-1.2751485,0.6486062,1.3610754,4.5165086,-0.9656545,1.7505372,9,rock
-2.8629212,-1.9931866,4.0973134,-0.16460012,-1.3818166,1.8303115,1.2450348,2.2659564,-0.9958215,1.8531249,9,rock
-3.1681957,-2.6934574,3.8136585,-0.5736726,-1.0629895,2.2833552,1.1755822,2.8481774,-0.7782831,1.023746,9,rock
-2.2920518,-1.6732004,2.3570254,-1.2253625,0.36609176,2.388911,0.96719265,1.9763222,-1.3248994,-0.96697164,9,rock
-2.6646385,-1.1153617,2.6933722,-1.3290567,0.39343512,2.8229249,0.9551064,1.4335511,-1.5212488,-1.0713308,9,rock
-2.0519536,-0.66998625,1.9777038,-1.6663967,0.45490825,2.2764964,0.21995112,1.5014728,-1.0967059,-1.1037133,9,rock
-2.9292336,-1.0896369,2.2588282,-1.4869537,0.91190875,2.1815004,0.5009136,2.0362475,-1.0609097,-1.2871723,9,rock
-2.3360069,-0.74114215,2.467884,-1.4030704,0.9754463,1.5418152,0.89234257,1.7875484,-1.0634633,-1.081804,9,rock
-2.6998696,-1.2787627,3.2393103,-0.3843651,0.8773009,1.013993,1.2217603,2.3638077,-0.7655732,-1.0731349,9,rock
-1.6604843,-1.9956127,3.9508982,0.2819693,0.082229584,1.0767841,1.1840273,1.9259996,-0.38800773,-0.83431983,9,rock
-1.808011,-1.8790781,3.4894016,-1.0222445,0.48297122,1.6654154,1.0355824,2.3530772,-0.5123909,-1.5073218,9,rock
-2.56734,-1.4179659,3.2009447,-0.9961639,-0.30417094,2.8152602,1.4440479,1.1456587,-1.5246398,-0.10334109,9,rock
-2.5750067,-2.2885008,2.1765683,-1.1971062,0.6026977,2.7788372,1.2191683,2.4958382,-1.3871032,-1.6144817,9,rock
0.6735179,0.03851246,0.3940661,0.53951293,-0.23973647,-0.17624235,-0.043267973,1.8120203,-0.7958535,-0.55718344,9,rock
0.48958695,-1.0020494,-0.92896616,-0.6525217,-0.0073280893,0.5584765,0.21373385,3.739152,-1.0659997,-1.2207403,9,rock
0.10342158,-1.1093487,0.21003246,-0.6982397,-0.5271888,2.0175908,0.26685563,1.9041486,-1.2995837,-1.238523,9,rock
0.50151074,-0.37716103,0.004756275,-0.34393606,0.18642874,0.63682705,-0.43143237,2.555038,-0.60639626,-1.7290248,9,rock
-0.1529654,-1.4631525,0.8152978,-0.1920547,-0.328083,2.0009165,-0.1322735,1.8293351,-0.6892724,-1.7823862,9,rock
-0.1507073,-1.1681486,0.41608697,-0.23167361,-0.20565316,1.5581499,0.21535909,2.459218,-1.1321516,-1.0941024,9,rock
0.38245538,-0.8641995,-0.47945166,-0.2396621,-0.062252168,1.1055087,-0.37884957,2.3074965,-0.55177355,-1.786901,9,rock
0.41010916,-2.0138743,-1.0919892,-0.6901302,-0.13546437,1.4435937,0.023283117,3.363072,-0.56962264,-1.7963644,9,rock
-0.6254185,-2.391427,1.1031624,-0.2863834,-0.6620458,3.0467842,0.026748411,2.2174466,-0.8645753,-1.7813389,9,rock
0.11010408,-1.6171708,0.019633953,-0.4277099,-0.19306538,1.5108386,0.0736474,2.4610033,-0.7454701,-1.5518568,9,rock
2.091453,0.3095643,1.302144,-0.27694494,-1.8312476,0.68991846,-0.730005,3.0574262,-0.8790259,0.148975,9,rock
0.6326051,-1.3564328,1.9496787,0.8723513,-0.6755344,-0.3125003,0.77031666,4.7171206,-0.9214354,0.23332416,9,rock
0.8119163,-0.4498732,1.8005434,0.66628236,-0.6214273,-0.5430734,-0.028148659,4.2845197,-1.0241482,-0.37944394,9,rock
0.88600844,-1.4885749,1.815423,-0.25369614,-1.1997815,1.4105698,-0.023333676,4.2782674,-0.59585637,-0.95293903,9,rock
1.397023,-0.38386494,1.1772572,-1.1219966,0.016259823,-0.00924509,-0.20830655,5.562037,-0.66654146,-1.7742121,9,rock
3.0540478,1.2226647,3.166065,0.21782099,-1.1835756,-0.99120194,-0.8580402,2.7580163,0.47039574,-0.50989646,9,rock
1.0320927,0.04015109,3.2013958,-0.4491542,-0.5853711,0.09888477,-0.30017334,2.64739,-0.5142556,-0.28536484,9,rock
0.04680843,-0.516729,4.0229588,-0.44585282,-0.56265086,0.83706063,0.36870438,2.911757,-0.70613796,-0.9382811,9,rock
0.038840063,0.2244409,3.5454364,-0.26610923,-0.6506848,0.1995585,0.044770353,2.1989055,-0.86790323,0.09909847,9,rock
-0.048572175,0.40212667,3.5889552,-0.343042,-0.41537884,0.3880491,0.23819304,1.85864,-1.0766103,0.07563526,9,rock
0.72490996,0.052200392,0.25820172,-0.19291098,1.114782,1.1631207,2.440542,1.5225905,-1.8986964,-2.2921994,9,rock
-0.0316635,0.1465366,1.1891423,0.62662864,1.2042283,1.8413861,1.7707739,0.23080924,-1.5298425,-2.592155,9,rock
0.1779846,0.2717005,1.784644,0.37181467,1.0337819,1.6624141,1.987936,0.12440592,-1.2973251,-2.4457576,9,rock
-0.041832484,-0.5299733,1.4695824,1.1614058,1.2094004,1.5325496,2.3693805,0.5091337,-1.668637,-2.6067827,9,rock
-0.70178527,-0.31069958,1.402675,-0.023932952,1.8280174,2.598597,2.5490894,0.3845874,-1.7357812,-3.556999,9,rock
0.985794,0.23110943,1.5657135,0.7139549,1.2388229,1.301161,1.8329287,-0.019379139,-0.8005761,-3.3053067,9,rock
-0.02701985,0.019024685,2.2084699,1.3491106,1.3436329,1.2204452,2.445141,0.03203088,-1.3659056,-2.409498,9,rock
-1.0643213,-0.3235786,1.1749586,-0.36061463,1.3641585,3.045298,2.5030348,0.5474509,-2.3982403,-2.7693467,9,rock
1.3133683,1.6198884,-0.08042258,-1.7307127,0.7877214,2.0156052,0.8377398,0.6182726,-1.8033338,-2.219119,9,rock
0.84938425,0.3281303,0.29551208,0.40777662,1.1262982,0.77374095,2.2694666,1.091966,-1.724519,-2.1055894,9,rock
0.38396138,-0.7131425,3.0602214,1.3550613,-1.9896331,2.3698294,-0.30438823,-0.48123696,-0.06267889,0.29711914,9,rock
0.57944626,-0.26868874,2.8033473,1.4452786,-1.7117877,1.9526309,-0.3915478,-0.9459003,0.19220193,0.27508473,9,rock
0.9387577,-0.27590734,3.2317069,0.5249887,-1.8257061,2.85512,0.0759378,-0.63059664,0.25872475,-0.08975089,9,rock
0.6348342,-1.0764762,2.9497056,0.84543157,-1.6119616,2.2382758,-0.025304921,0.018461436,0.15692301,0.028271157,9,rock
-0.8193562,-1.5953082,2.923567,0.8696855,-0.8475306,2.3904603,0.6136574,0.29297888,-0.31683016,-0.46968907,9,rock
-0.9011857,-1.9417032,3.227164,0.6683162,-1.2194238,3.1235087,0.42814052,0.31295785,-0.3589658,-0.20703368,9,rock
-0.2652677,-2.2985976,3.249963,1.17301,-0.6012455,2.0033603,1.5874032,1.1984847,-0.25625396,-0.4727301,9,rock
0.3618453,-2.7887306,2.7247527,1.6556206,-1.0829488,0.61729974,1.4154204,3.0891893,-0.64816815,-0.21189329,9,rock
-1.0227486,-1.9878241,2.9803083,1.5200549,-1.0150101,2.1137686,1.3417352,1.3244519,-0.9945839,-0.06916001,9,rock
-0.30175728,-1.5083836,2.6156547,1.4952791,-1.345933,1.75664,1.2852886,1.2817037,-0.9715078,0.4502259,9,rock
-0.5043113,-0.90200293,-0.08473879,-0.6585271,0.7548886,2.9429138,0.37222815,0.9740578,-1.213593,-3.4015782,9,rock
-0.6987975,-0.51953435,1.1084143,-0.52236724,1.0177435,2.7284145,0.7591347,0.79078,-1.4106627,-3.301748,9,rock
-0.59576803,-0.40913904,1.3821121,-0.1647123,1.4981768,2.1931348,1.2878306,0.8486727,-1.6487755,-3.1662476,9,rock
-0.6020775,-0.35868865,1.2398036,-0.3288134,1.2222488,2.6383145,1.3481464,0.55683064,-1.5331208,-3.2095075,9,rock
-0.020231478,0.015453771,-0.020659205,-0.91512674,1.5699182,2.3133454,1.365287,0.8811723,-1.6414611,-3.5209768,9,rock
-0.57474124,-0.10884462,1.261845,-1.0646816,1.2649662,2.754536,1.0345765,0.47221494,-1.161948,-3.4108274,9,rock
-1.1668397,-0.57130814,1.7697171,-0.32966536,1.6017158,2.9437258,1.3806667,0.28798294,-1.354614,-3.5373523,9,rock
-0.6244567,-0.4051274,0.55515474,-0.9023882,1.5270793,3.431465,1.3378806,0.36137265,-1.5156214,-4.2038813,9,rock
-0.97839373,-0.4703073,1.1756016,-0.6607483,1.4471687,2.6684217,0.84096575,0.9347751,-1.6364002,-3.4352536,9,rock
-1.0376784,-0.49875122,0.6001695,-0.37430888,1.4108635,2.2988098,1.016443,0.8987217,-1.6858561,-2.8891656,9,rock
-1.2583735,-0.93411183,2.2288294,0.12182473,-1.4251678,3.3296578,0.7551323,0.8070576,-2.2635534,0.25997263,9,rock
-1.3152442,-1.9302534,1.8761377,-0.4822039,-2.1129038,4.429951,1.0256417,1.3223019,-2.2295592,0.43202004,9,rock
-1.7361159,-1.0333128,1.7955989,-0.57130843,-0.87608886,3.789462,0.7815834,1.1411988,-2.5340774,-0.48508605,9,rock
-1.5977128,-1.2216065,1.6158708,-0.6554473,-1.3154209,4.171868,0.8245965,1.4339812,-2.7664502,-0.23030835,9,rock
-1.6050469,-1.8592153,1.3913423,-0.712882,-1.6934773,4.2566266,0.8580296,1.9024777,-2.5286052,0.14540805,9,rock
-1.4660687,-1.441137,1.2810706,-0.79869205,-1.6346543,4.501816,0.70767826,1.3519013,-2.6626704,-0.04623391,9,rock
