tsne_1,tsne_2,true_label_name,pca_cluster
40.943867,17.806786,pop,6
28.915188,3.3648357,pop,6
29.307018,2.3867197,pop,6
30.337313,2.344368,pop,6
42.133602,19.072596,pop,6
42.73383,19.524057,pop,6
42.518604,18.526361,pop,6
42.803486,19.674204,pop,6
42.93093,19.14624,pop,6
49.044636,-45.112186,pop,2
48.52817,-43.909008,pop,1
28.628256,-4.319715,pop,6
18.048304,-6.368639,pop,6
17.569117,-6.7834706,pop,6
48.81369,-45.065342,pop,1
48.747948,-43.938858,pop,2
48.422016,-45.05781,pop,1
48.077286,-43.922653,pop,1
17.521599,-6.8258166,pop,1
68.483055,30.368364,pop,4
72.06941,15.024132,pop,2
75.52998,13.083999,pop,2
71.83005,15.26157,pop,2
68.498634,30.458002,pop,4
75.18615,12.811719,pop,2
55.730644,28.701412,pop,4
58.141495,23.576902,pop,4
79.21528,13.457618,pop,2
75.47272,5.822412,pop,2
66.9737,6.558192,pop,2
66.50766,6.869385,pop,2
63.48428,7.301693,pop,2
67.44529,6.2743435,pop,2
44.160374,25.536299,pop,6
75.08889,16.84579,pop,2
73.82951,27.112778,pop,2
73.396805,26.98643,pop,6
69.995255,29.847406,pop,4
71.04445,31.652641,pop,4
51.177666,-20.335032,pop,2
74.43272,-31.084312,pop,2
74.28992,-32.069386,pop,2
51.17717,-20.209425,pop,2
74.41572,-31.219296,pop,2
74.14002,-32.086258,pop,2
63.811535,-25.667175,pop,2
63.66478,-25.700998,pop,2
73.270744,-32.10249,pop,2
73.9913,-32.005898,pop,2
62.40439,23.959364,pop,4
62.03309,22.664328,pop,4
60.742805,22.128025,pop,4
64.44699,16.52803,pop,2
68.28709,13.00495,pop,2
67.942665,13.20746,pop,2
65.81318,20.508766,pop,2
75.061844,11.780575,pop,2
75.52251,14.413283,pop,2
79.93868,7.4618907,pop,2
54.23567,45.484867,pop,4
57.33552,37.66235,pop,4
57.654102,37.037846,pop,4
52.796288,30.053566,pop,4
72.29909,3.8350992,pop,2
68.588135,4.7693105,pop,2
72.141174,0.52601767,pop,4
77.905045,7.9485297,pop,2
58.90076,-11.262816,pop,2
76.57539,9.671301,pop,2
70.0243,20.571152,pop,2
69.93279,20.242992,pop,2
74.18237,16.639612,pop,2
69.83573,20.435883,pop,4
65.838394,9.038542,pop,2
81.5071,9.245003,pop,2
82.64391,7.1542053,pop,2
81.93374,9.1375675,pop,2
81.556404,9.209761,pop,2
83.20134,6.9719067,pop,2
46.244263,40.63024,pop,4
73.979225,5.8800454,pop,2
74.072525,16.157623,pop,2
42.997337,54.932358,pop,4
83.646774,-5.1086183,pop,2
82.3958,-4.2872677,pop,2
83.5443,-5.1221256,pop,2
83.389656,-5.0395036,pop,2
83.5124,-5.147923,pop,2
83.539055,-5.1651545,pop,2
68.48058,30.3417,pop,4
72.06331,15.008386,pop,2
75.534515,13.086248,pop,2
71.82718,15.235189,pop,2
68.53368,30.458422,pop,4
75.151344,12.801112,pop,2
55.726925,28.703135,pop,4
58.15137,23.589952,pop,4
79.19412,13.445412,pop,2
75.4951,5.833273,pop,2
49.8568,43.89885,pop,4
50.918373,43.403824,pop,4
64.482445,29.910488,pop,4
49.6859,43.99544,pop,4
50.687267,46.004402,pop,4
67.51708,28.441772,pop,2
74.054955,14.885016,pop,2
73.95251,15.427323,pop,2
61.40463,31.802742,pop,4
60.432827,20.017443,pop,4
70.857994,31.83815,pop,4
65.614044,28.528162,pop,4
58.566208,22.867031,pop,4
62.179653,22.848177,pop,4
67.98093,13.318287,pop,4
65.3246,20.52797,pop,4
60.005657,26.494514,pop,4
80.584274,11.641228,pop,2
67.153206,23.40166,pop,2
80.377625,11.927252,pop,2
41.125793,46.943085,pop,4
51.340694,32.04389,pop,4
44.94159,21.30008,pop,6
44.311058,22.396124,pop,4
44.30837,22.214132,pop,6
50.758778,32.497852,pop,4
45.283672,21.074085,pop,4
44.392868,22.161512,pop,6
44.50153,22.029497,pop,6
62.915134,12.85436,pop,2
53.96974,33.318695,pop,4
42.844116,47.58009,pop,4
52.42555,29.359224,pop,4
59.63555,35.9455,pop,4
54.137737,-2.8644738,pop,2
54.29716,-2.822482,pop,2
54.105347,-2.6791856,pop,6
40.78956,0.51491606,pop,6
72.34193,26.486547,pop,4
62.72066,-38.73103,pop,2
37.409687,21.399761,pop,4
37.00629,21.068237,pop,4
37.382225,21.93008,pop,4
37.458992,22.893028,pop,4
34.17682,-5.175836,pop,6
64.00479,2.4721353,pop,2
33.995724,-5.241036,pop,6
58.329346,-0.4993662,pop,2
61.284023,0.5677078,pop,2
61.869682,-4.7966757,pop,2
62.96237,12.927335,pop,2
63.899097,2.9287288,pop,2
64.47559,1.8353704,pop,2
63.92381,-8.186416,pop,2
64.286545,1.7385952,pop,2
63.896248,3.9131205,pop,2
64.14458,-6.153186,pop,2
62.263218,3.1582267,pop,2
63.757706,3.9963462,pop,2
78.406876,4.9759016,pop,2
71.805145,24.45836,pop,4
79.252335,17.582495,pop,2
74.13623,12.499157,pop,2
75.4183,16.681244,pop,2
69.64574,13.684948,pop,2
80.28465,13.873885,pop,2
76.09185,13.043088,pop,2
77.541115,15.451107,pop,2
63.30858,15.920481,pop,2
70.87462,24.332813,pop,2
75.36393,9.721495,pop,2
49.946476,1.6025007,pop,2
50.092506,3.3679025,pop,2
72.80846,19.400164,pop,2
73.91247,3.9956934,pop,2
76.80943,6.7361827,pop,2
76.8018,6.9611087,pop,2
73.86192,3.225476,pop,2
78.33302,7.2940855,pop,2
58.475388,13.7026615,pop,2
75.25175,9.752485,pop,2
49.936462,1.7589202,pop,2
50.072063,3.4612033,pop,2
72.772484,19.471243,pop,2
73.90485,4.031571,pop,2
76.752,6.866552,pop,2
76.73614,7.1213374,pop,2
73.833786,3.2662446,pop,2
78.26048,7.432575,pop,2
58.3644,13.774438,pop,2
40.16493,43.478527,pop,4
40.85327,44.3517,pop,4
55.920967,31.608599,pop,4
57.04025,31.401117,pop,4
57.073936,31.398756,pop,4
40.363914,43.74612,pop,4
54.800037,17.595037,pop,4
70.642746,-6.7542305,pop,2
70.65939,-6.5548844,pop,2
55.205048,17.10256,pop,2
72.942474,-34.603085,pop,2
73.38767,-33.794964,pop,2
35.18483,6.157506,pop,6
17.794212,-24.158396,pop,9
44.882053,-6.7082224,pop,6
51.6851,3.1411834,pop,2
58.772957,-16.704342,pop,2
73.51147,-33.79393,pop,2
73.145805,-34.406235,pop,2
73.91333,-33.920753,pop,2
37.87221,20.921875,pop,4
56.77558,22.99387,pop,4
62.806824,22.455698,pop,4
71.554146,15.288754,pop,2
68.96307,4.167918,pop,2
42.42806,46.071213,pop,4
56.771954,33.791836,pop,4
67.14457,-7.7257905,pop,2
72.36679,3.739462,pop,2
60.709934,-12.119083,pop,2
74.134674,17.078518,pop,2
69.40753,14.03544,pop,2
70.5977,31.244291,pop,4
81.78608,6.403775,pop,2
82.75453,6.798242,pop,2
81.84963,6.6825366,pop,2
82.801476,6.465397,pop,2
82.193954,7.7274084,pop,2
82.135956,6.590994,pop,2
81.804016,6.4374537,pop,2
53.16604,42.080875,pop,4
51.98124,42.87103,pop,4
73.24326,25.159103,pop,4
75.0738,25.818396,pop,4
74.31231,26.565643,pop,4
74.28475,26.658833,pop,4
79.976036,16.390812,pop,2
65.813095,22.762161,pop,2
72.15098,23.713282,pop,4
79.89817,16.727839,pop,2
83.90173,-5.0314918,pop,2
74.023026,17.756966,pop,2
67.079285,36.471264,pop,4
69.159355,30.445484,pop,4
67.44636,36.635166,pop,4
74.983055,20.750698,pop,4
75.03603,20.636087,pop,2
78.87297,13.613948,pop,2
70.065094,29.585382,pop,2
78.79827,30.601915,pop,2
69.76228,25.19353,pop,2
68.42485,28.768074,pop,2
62.91473,16.077112,pop,2
57.027924,22.968513,pop,4
84.1,6.8512526,pop,2
73.957275,15.243766,pop,2
84.94113,7.8194246,pop,2
84.2657,7.574391,pop,2
79.27274,12.755815,pop,2
78.142876,5.9535394,pop,2
76.133064,14.683825,pop,2
72.93736,-0.026226038,pop,2
68.64129,26.896683,pop,4
64.78729,32.745525,pop,4
64.4311,22.08286,pop,4
63.15632,32.17633,pop,4
82.41256,11.388752,pop,2
63.810387,32.754314,pop,4
68.19786,24.334652,pop,4
62.371014,34.590805,pop,4
16.374126,-10.2957945,pop,6
49.644516,26.478027,pop,8
22.528196,-29.998816,pop,8
62.822765,-38.248077,pop,2
63.34015,-37.218513,pop,2
62.943798,-37.76125,pop,2
63.14596,-37.569004,pop,2
62.904778,-37.63033,pop,2
63.083393,-37.83401,pop,2
63.384037,-37.172256,pop,2
22.66789,19.815298,pop,9
24.115986,18.393692,pop,9
27.448048,17.202642,pop,9
26.364964,19.028444,pop,9
24.334919,17.818752,pop,9
22.47606,14.466867,pop,8
20.21593,37.61842,pop,8
24.566895,17.271486,pop,9
49.287968,27.44542,pop,8
49.25777,27.724527,pop,8
69.68596,28.847082,pop,4
66.899376,31.27521,pop,4
72.8133,28.730814,pop,4
73.327255,28.292765,pop,2
66.860825,31.29366,pop,4
72.8609,29.407248,pop,4
70.70366,24.249165,pop,4
77.73248,13.01717,pop,2
77.44318,14.187204,pop,2
62.766068,15.858401,pop,2
79.65414,27.3145,pop,2
77.58101,26.364614,pop,4
77.81788,26.479565,pop,6
78.23034,26.55877,pop,6
77.4196,26.2681,pop,4
79.566666,27.279379,pop,2
79.60753,27.283464,pop,2
78.44578,26.755909,pop,2
57.795765,-4.89536,pop,2
72.92121,22.190178,pop,2
70.48792,34.993473,pop,4
62.948387,26.628107,pop,4
63.20204,26.354986,pop,4
58.666874,23.304619,pop,4
65.78259,22.977972,pop,4
58.317226,36.390366,pop,4
62.18682,25.873384,pop,4
65.259384,24.191393,pop,4
68.97899,23.127977,pop,2
64.26028,20.762012,pop,4
48.434875,47.190117,pop,4
42.24408,54.21892,pop,4
50.105423,33.45959,pop,4
50.026592,35.36278,pop,4
50.028957,33.685497,pop,4
47.58996,44.191025,pop,4
61.765636,25.273455,pop,4
60.51417,30.065798,pop,4
62.52484,24.847342,pop,4
59.98919,29.855946,pop,4
48.438393,47.185246,pop,4
42.243336,54.117752,pop,4
50.127697,33.41929,pop,4
50.03077,35.365986,pop,4
50.038467,33.64571,pop,4
47.488037,44.238953,pop,4
61.79049,25.05014,pop,4
60.541115,30.160477,pop,4
62.483578,24.827011,pop,4
59.996628,29.875301,pop,4
62.2983,18.892353,pop,4
76.16069,15.736183,pop,2
57.136536,21.188921,pop,4
51.992558,51.008488,pop,4
81.0257,17.346449,pop,2
77.06338,10.684259,pop,2
63.74088,24.837114,pop,4
60.117496,28.056458,pop,4
60.167595,21.979546,pop,4
56.268425,24.621918,pop,4
92.63486,-2.7344532,pop,2
70.863754,10.208619,pop,2
92.878426,-2.5648694,pop,2
92.5587,-2.767874,pop,2
92.89542,-2.5208483,pop,2
92.414856,-2.6000125,pop,2
92.21691,-3.01749,pop,2
92.17625,-3.0204542,pop,2
92.37268,-2.8117847,pop,2
92.24649,-2.9738138,pop,2
53.72075,31.358458,pop,4
25.558985,17.361908,pop,9
26.509996,22.975477,pop,6
25.67495,21.793922,pop,6
25.545912,21.687532,pop,9
40.854324,17.847519,pop,6
28.97575,3.2942927,pop,6
28.251717,2.230935,pop,6
9.222617,2.81729,pop,9
27.563232,2.6599913,pop,6
52.537804,41.016624,pop,4
49.570988,46.523712,pop,4
52.050102,56.6247,pop,4
48.9119,47.19782,pop,4
44.702763,22.770632,pop,4
52.602028,40.908726,pop,4
71.44076,31.1177,pop,2
57.98383,36.74832,pop,4
73.7992,27.316778,pop,2
70.95241,31.741377,pop,4
70.550674,19.530973,pop,2
53.85781,24.79714,pop,4
74.59216,14.123821,pop,2
71.08237,18.525846,pop,2
67.415726,20.86689,pop,4
70.41158,19.644753,pop,2
56.711555,27.76255,pop,4
59.651096,21.071144,pop,4
66.210434,20.646782,pop,4
67.11522,20.829887,pop,4
63.589172,61.68363,pop,4
63.0726,60.368782,pop,4
62.57627,62.047947,pop,4
62.784565,61.34163,pop,4
62.930145,62.021145,pop,4
62.582047,61.894356,pop,4
63.151615,62.74283,pop,4
62.848843,62.422844,pop,4
62.937977,60.3239,pop,4
63.053547,60.120926,pop,4
22.9904,38.236877,pop,4
23.05951,38.573975,pop,4
22.906279,39.341343,pop,8
27.165873,48.516502,pop,4
27.21853,48.71279,pop,4
27.225002,48.757313,pop,4
22.217796,38.084095,pop,9
23.441465,16.549885,pop,9
23.815075,16.397787,pop,9
23.925585,37.498295,pop,4
59.69575,55.42184,pop,4
61.294487,54.996803,pop,4
56.572647,41.954994,pop,4
59.570892,56.095043,pop,4
62.071182,59.094437,pop,4
62.164078,32.56998,pop,4
61.64155,56.599796,pop,4
61.66969,55.481453,pop,4
61.18248,56.087135,pop,4
58.602608,58.906204,pop,4
54.69471,53.53751,pop,4
55.4213,52.976334,pop,4
54.69742,54.34589,pop,4
54.745358,54.74237,pop,4
57.93245,50.818886,pop,4
54.076485,53.776,pop,4
55.005478,54.724045,pop,4
55.910683,52.199223,pop,4
53.440357,53.891136,pop,4
54.78595,55.13746,pop,4
54.431107,58.248096,pop,4
56.12346,57.934784,pop,4
54.686424,58.18141,pop,4
77.988556,28.53613,pop,4
53.450577,25.44292,pop,4
51.622684,59.932472,pop,4
52.458546,58.89719,pop,4
51.462524,60.363285,pop,4
52.95258,55.448486,pop,4
52.828583,58.77331,pop,4
63.461502,61.58212,pop,4
63.086338,60.33233,pop,4
62.68608,61.995506,pop,4
62.857067,61.29577,pop,4
63.01137,62.209106,pop,4
62.650997,62.023556,pop,4
63.2135,62.76349,pop,4
63.005272,62.433357,pop,4
63.00003,60.259857,pop,4
63.10334,60.120365,pop,4
43.099716,47.64411,pop,4
42.867172,48.237083,pop,4
42.699795,46.667454,pop,4
51.551178,30.091352,pop,4
52.13774,30.756445,pop,4
52.123592,30.067938,pop,4
52.42067,29.93409,pop,4
52.351093,31.354288,pop,4
51.923363,29.712154,pop,4
51.670353,29.379858,pop,4
54.503036,58.217102,pop,4
56.34394,57.81771,pop,4
54.69807,58.167297,pop,4
78.00636,28.558762,pop,4
53.454166,25.493696,pop,4
51.594685,60.000286,pop,4
52.354767,59.033466,pop,4
51.451424,60.402298,pop,4
52.939293,55.411522,pop,4
52.85955,58.748417,pop,4
59.69575,55.42184,pop,4
61.294556,54.996864,pop,4
56.571316,41.95517,pop,4
59.571644,56.09502,pop,4
62.07082,59.094532,pop,4
62.163944,32.569477,pop,4
61.64155,56.599796,pop,4
61.6692,55.481377,pop,4
61.18248,56.087135,pop,4
58.60254,58.90594,pop,4
52.04815,44.69968,pop,4
67.22649,45.614902,pop,4
52.113148,45.353878,pop,4
51.92201,45.607105,pop,4
53.689743,45.550632,pop,4
57.32554,49.425247,pop,4
54.111717,48.798386,pop,4
54.14826,47.49142,pop,4
52.304237,47.571884,pop,4
59.891125,26.067015,pop,4
27.804544,52.05511,pop,8
28.383217,52.72265,pop,4
27.894903,51.845573,pop,4
28.240051,52.595745,pop,4
27.863173,51.64692,pop,4
28.334167,52.743484,pop,8
27.81725,52.540066,pop,8
28.052956,52.97769,pop,8
27.798073,52.777348,pop,8
57.76296,19.732285,pop,4
27.478931,-25.432222,pop,8
25.80056,-21.403423,pop,6
20.04935,15.9896145,pop,9
22.71995,-19.535276,pop,9
28.467655,-26.548275,pop,1
33.95605,-27.47867,pop,6
31.295118,-27.117367,pop,2
33.44044,-28.319157,pop,1
24.774025,-21.153185,pop,6
27.70672,-24.69275,pop,8
52.62455,32.208843,pop,4
27.689558,46.53966,pop,4
27.672318,46.536335,pop,4
27.662807,46.5582,pop,4
27.67298,46.5433,pop,4
55.955,10.857823,pop,4
45.08873,15.775672,pop,4
27.82324,50.000187,pop,4
27.72468,49.78488,pop,4
27.862099,50.06967,pop,4
43.25101,-16.03338,pop,2
42.499836,-2.8998003,pop,6
38.224533,16.20571,pop,4
42.855026,-23.791895,pop,2
37.887997,12.372251,pop,6
49.533333,4.000721,pop,2
32.372402,15.022782,pop,9
61.606266,14.971909,pop,2
40.997906,-8.865419,pop,6
40.335964,-17.629505,pop,2
72.94966,29.871485,pop,4
61.000523,44.172375,pop,4
55.499924,20.343279,pop,4
42.95324,19.101034,pop,6
72.22839,24.722418,pop,4
64.40996,4.3380156,pop,2
63.57762,22.41008,pop,4
79.31321,18.75791,pop,2
81.888725,15.87395,pop,2
79.99211,14.419438,pop,2
68.99971,18.692778,pop,2
68.38586,18.890272,pop,4
65.97519,18.07739,pop,2
68.48898,18.99479,pop,4
58.743587,32.807446,pop,4
55.78712,24.055088,pop,4
56.067665,27.065874,pop,4
54.175602,23.980467,pop,4
55.0839,25.802273,pop,4
55.472446,26.285118,pop,4
48.78038,56.371906,pop,4
58.16157,55.263958,pop,4
55.037685,33.257217,pop,4
56.73733,59.182625,pop,4
57.231277,57.06412,pop,4
56.653156,59.152107,pop,4
62.18861,58.993294,pop,4
68.58875,5.278116,pop,4
61.161198,35.42299,pop,4
61.81978,35.742516,pop,4
70.07267,-28.893482,pop,2
70.03063,-28.729984,pop,2
70.213615,-29.711945,pop,2
70.24499,-28.964891,pop,2
70.052826,-28.853054,pop,2
70.418594,-30.234993,pop,2
71.028824,-28.266165,pop,2
70.99432,-28.781694,pop,2
71.01106,-28.495592,pop,2
71.03321,-28.784958,pop,2
25.270376,28.960653,pop,6
56.252483,48.21275,pop,4
64.34195,36.609592,pop,4
59.165585,35.1357,pop,4
58.275192,14.788365,pop,4
58.567307,35.410522,pop,4
68.48692,22.992062,pop,2
64.37746,36.65799,pop,4
59.068645,35.047363,pop,4
58.591118,14.999096,pop,4
69.00217,18.692595,pop,2
68.385216,18.889982,pop,4
65.974945,18.077366,pop,2
68.48897,18.994583,pop,4
58.747025,32.80738,pop,4
55.78712,24.055088,pop,4
56.06757,27.065256,pop,4
54.175602,23.980467,pop,4
55.0839,25.802273,pop,4
55.472965,26.284254,pop,4
69.8359,-21.912273,pop,2
69.85883,-21.903728,pop,2
69.83536,-21.892076,pop,2
69.80736,-21.842741,pop,2
50.571373,8.258255,pop,2
67.855194,-27.993881,pop,2
67.9569,-28.263659,pop,2
67.28473,-28.84983,pop,2
67.540115,-28.648834,pop,2
67.44224,-28.710758,pop,2
67.10081,3.1101131,pop,2
67.671234,28.447779,pop,4
67.09259,25.708532,pop,4
68.514946,26.625292,pop,4
64.118835,31.585495,pop,4
80.324394,11.322467,pop,2
84.03343,10.732736,pop,2
83.80944,10.369911,pop,2
84.25324,10.760558,pop,2
83.7052,10.675393,pop,2
56.728264,57.13326,pop,4
55.097782,61.599144,pop,4
57.64075,56.423332,pop,4
55.195183,61.59468,pop,4
57.87822,57.17463,pop,4
55.631878,61.45482,pop,4
59.255234,31.980667,pop,4
52.34428,51.429863,pop,4
58.109753,56.301563,pop,4
66.09732,31.188276,pop,4
64.91383,17.35579,pop,2
65.66031,17.675343,pop,2
75.95698,15.219062,pop,2
78.47126,13.671263,pop,2
59.489624,32.757416,pop,4
65.24829,28.797848,pop,4
62.20713,25.677498,pop,4
63.90864,24.864622,pop,4
67.129036,29.163067,pop,4
61.789658,24.794575,pop,4
72.75671,35.504856,pop,4
72.64877,35.367954,pop,4
50.779404,40.250473,pop,4
71.86227,21.090689,pop,2
72.255295,21.420149,pop,2
82.93477,11.341995,pop,2
72.64094,35.20951,pop,4
82.86494,8.170266,pop,2
73.68251,24.915123,pop,4
82.7283,7.987247,pop,2
60.2578,32.47969,pop,4
57.63138,28.505028,pop,4
55.200806,40.56935,pop,4
60.75468,32.69058,pop,4
60.292744,20.300482,pop,4
59.712147,20.386087,pop,4
60.037697,20.74984,pop,4
66.7745,25.106995,pop,4
67.03054,24.563677,pop,4
60.015137,20.372932,pop,4
54.364155,44.983433,pop,4
50.456978,54.100483,pop,4
57.89673,56.290493,pop,4
53.164387,46.577114,pop,4
58.123592,36.576946,pop,4
61.90394,35.852062,pop,4
65.611015,36.193764,pop,4
54.432568,41.953976,pop,4
67.46864,35.492146,pop,4
65.3926,36.49176,pop,4
31.114185,-19.745794,pop,6
33.03623,-23.453362,pop,6
31.22242,-19.783941,pop,6
28.46035,-1.0589582,pop,6
32.167767,-35.81795,pop,6
32.547966,-51.88538,pop,1
32.15943,-34.600708,pop,6
32.119537,-35.79292,pop,6
32.155983,-34.65853,pop,6
31.318176,-19.95994,pop,6
62.289894,18.910019,pop,4
76.14363,15.67775,pop,2
57.135292,21.171993,pop,4
52.012257,51.04466,pop,4
81.01144,17.351032,pop,2
77.05882,10.704826,pop,2
63.711605,24.844938,pop,4
60.116756,28.074415,pop,4
60.15897,21.970896,pop,4
56.251377,24.596369,pop,4
42.22749,-31.01944,pop,2
38.755844,-30.59805,pop,2
26.27005,16.563122,pop,9
26.062151,16.518427,pop,9
38.407013,-12.608613,pop,9
22.107346,-20.015137,pop,9
26.689934,16.773867,pop,9
26.17401,16.448683,pop,6
40.712288,-12.161293,pop,6
38.924675,-12.130666,pop,6
55.17221,-7.3579383,pop,2
54.854656,-7.522827,pop,2
55.394478,-7.2439723,pop,2
54.912285,-7.4595175,pop,2
70.54076,-2.9780393,pop,2
84.14733,12.460211,pop,2
84.93813,12.137402,pop,2
83.85249,12.497321,pop,2
84.99746,12.16624,pop,2
84.4912,11.247794,pop,2
28.293913,-25.358402,pop,6
53.347847,-22.212484,pop,2
51.37847,15.174444,pop,2
45.52247,-8.885505,pop,6
53.20305,-6.5619607,pop,2
53.234554,-6.572083,pop,2
56.049927,-8.182205,pop,2
50.95892,-2.3265345,pop,2
53.16168,-6.5147185,pop,2
54.662434,-7.493867,pop,2
49.233276,44.78312,pop,4
52.35932,55.505333,pop,4
55.59082,61.104187,pop,4
49.337875,51.202305,pop,4
52.114784,56.13405,pop,4
50.46455,49.1404,pop,4
44.661522,47.59587,pop,4
45.105175,48.608818,pop,4
44.971733,48.05358,pop,4
42.858204,46.893333,pop,4
18.56272,65.76432,pop,4
18.85379,66.21358,pop,4
19.29089,66.37673,pop,4
18.882256,65.507355,pop,4
19.54615,65.33548,pop,4
19.501286,65.29504,pop,4
18.854876,65.253685,pop,4
19.300873,65.37221,pop,4
18.229498,66.15233,pop,4
-7.043234,-34.523712,pop,8
74.3757,-4.176773,pop,2
75.77371,-5.57059,pop,2
75.93197,-5.1109805,pop,2
75.687675,-3.5274649,pop,2
74.52018,-4.008281,pop,2
76.113434,-3.4706738,pop,2
75.65163,-3.7501602,pop,2
75.76064,-5.037158,pop,2
75.41867,-3.6393428,pop,2
74.46586,-4.1170216,pop,2
64.21676,8.463875,pop,2
66.98068,2.48749,pop,2
64.232346,10.370013,pop,2
67.75223,2.128517,pop,2
68.61885,3.2189395,pop,2
64.22776,29.92821,pop,4
67.16958,3.1030755,pop,2
79.06841,1.596132,pop,2
79.26782,1.1884005,pop,2
77.34734,2.4002016,pop,2
51.024075,58.472214,pop,4
56.642532,56.58376,pop,4
55.033916,41.349144,pop,4
54.91735,44.585365,pop,4
63.234226,34.714684,pop,4
64.24014,34.294765,pop,4
63.402252,34.05393,pop,4
66.64957,24.994028,pop,4
63.417343,33.96885,pop,4
64.67724,34.8483,pop,4
65.96356,34.69323,pop,4
78.27075,9.862113,pop,2
73.38179,17.445307,pop,2
65.83326,34.712467,pop,4
65.851326,34.80134,pop,4
59.124146,32.127914,pop,4
54.852085,60.46304,pop,4
49.919674,59.52029,pop,4
56.617363,59.987713,pop,4
56.40487,61.57733,pop,4
64.18942,8.455484,pop,2
67.06577,2.5226035,pop,2
64.23918,10.372836,pop,2
67.80287,2.0446749,pop,2
68.634125,3.217302,pop,2
64.2673,29.921398,pop,4
67.17338,3.082447,pop,2
79.077446,1.6446038,pop,2
79.27162,1.1960412,pop,2
77.3387,2.3929355,pop,2
62.951965,34.037544,pop,4
65.52925,33.936993,pop,4
66.70552,33.10136,pop,4
67.810905,33.605534,pop,4
66.48349,33.49936,pop,4
66.6226,32.93636,pop,4
67.99232,33.590523,pop,2
67.11192,23.913631,pop,4
67.058464,24.44225,pop,4
67.43043,23.38432,pop,2
67.222725,29.532104,pop,4
68.47944,29.22833,pop,4
83.913765,7.623925,pop,2
84.16257,8.625947,pop,2
84.20438,9.250037,pop,2
84.15225,9.085925,pop,2
84.289925,9.009319,pop,2
84.166466,9.341649,pop,2
69.921936,34.90831,pop,4
45.66193,34.41038,pop,4
76.3687,7.5423617,pop,2
79.32822,4.9210215,pop,2
79.82441,5.0054693,pop,2
79.51486,4.809277,pop,2
79.92047,5.051204,pop,2
62.620766,16.663181,pop,2
76.93269,15.611073,pop,2
63.547718,16.22662,pop,2
62.38592,16.730337,pop,2
77.92243,5.9285183,pop,2
57.420555,14.5796795,pop,4
51.07603,-14.843047,pop,2
65.72142,-3.992469,pop,2
62.660378,16.346357,pop,2
32.947063,-4.3536763,pop,6
56.63872,22.557905,pop,4
90.062485,-23.260069,pop,2
76.56558,10.602557,pop,2
78.9612,7.1956687,pop,2
79.37901,6.8206453,pop,2
62.570126,39.189426,pop,4
61.14774,53.576294,pop,4
56.297432,44.08584,pop,4
62.457016,39.857887,pop,4
62.49018,39.863605,pop,4
62.426716,40.00644,pop,4
62.65598,39.07416,pop,4
62.67352,39.260895,pop,4
82.47025,15.61423,pop,2
82.49193,15.612045,pop,2
72.03462,28.18306,pop,4
79.61846,46.774456,pop,2
73.10002,25.018286,pop,4
61.813217,22.343092,pop,4
64.903114,22.392252,pop,4
63.412403,19.79929,pop,4
57.567177,20.449556,pop,4
58.840485,22.792309,pop,4
56.035824,21.230068,pop,4
55.55538,20.269072,pop,4
48.38076,44.140453,pop,4
53.164585,60.435204,pop,4
60.554886,32.834606,pop,4
60.34738,44.70354,pop,4
53.31041,41.944027,pop,4
75.69666,25.880243,pop,4
61.38882,31.747705,pop,4
53.24094,56.68998,pop,4
51.195213,57.991756,pop,4
52.75939,60.250343,pop,4
54.1929,22.182238,pop,4
65.423225,28.70259,pop,4
70.44783,17.543726,pop,2
58.210728,32.556046,pop,4
70.582695,32.934586,pop,4
52.58253,23.834177,pop,4
52.70973,23.72954,pop,4
80.12448,7.4926114,pop,2
80.16459,13.566344,pop,2
79.615944,13.167074,pop,2
49.144096,18.150658,pop,6
49.45131,18.237326,pop,2
49.277977,18.123665,pop,4
49.381283,18.020533,pop,2
49.31133,18.599266,pop,6
49.49786,17.789896,pop,2
50.153835,20.42342,pop,4
49.629135,19.553505,pop,4
50.01785,20.179237,pop,4
49.59607,19.613792,pop,4
-24.747076,28.792809,reggae,7
-24.98152,29.148046,reggae,7
-31.976027,21.899572,reggae,7
-29.142725,17.623108,reggae,7
-32.22225,21.740686,reggae,7
-31.752544,21.364458,reggae,7
-29.330679,17.723808,reggae,7
-12.010107,21.686472,reggae,0
-54.716766,20.160736,reggae,7
-32.94788,22.49004,reggae,7
-28.98988,-17.539804,reggae,7
-30.788578,-12.473929,reggae,7
-27.48724,-26.622047,reggae,7
-23.720467,-16.536598,reggae,9
-24.76517,-16.979338,reggae,9
-34.00044,-20.91572,reggae,7
-33.651905,-20.649426,reggae,7
-23.650208,-16.394724,reggae,9
-24.136326,-17.103346,reggae,9
-29.558645,-11.761695,reggae,7
-29.113913,18.168148,reggae,7
-16.02692,15.6708,reggae,0
-5.1879535,21.062828,reggae,0
-4.4391074,21.048468,reggae,0
-9.435897,21.434816,reggae,0
-5.035457,20.977755,reggae,0
-9.142622,21.45425,reggae,0
-6.1879187,20.964108,reggae,0
-11.919667,21.51156,reggae,0
-16.655067,16.102833,reggae,7
-0.9718288,24.904972,reggae,0
-5.543179,21.214827,reggae,0
-4.7717204,22.147898,reggae,0
0.033360336,24.676086,reggae,0
-0.21758582,25.34853,reggae,0
-8.477748,22.339628,reggae,0
-3.722199,25.702934,reggae,0
-8.184588,22.558678,reggae,0
-0.17238761,25.084854,reggae,0
