true_label_encoded,true_label_name,vae_kmeans_cluster,raw_gmm_cluster,pca_kmeans_cluster
3,disco,7,0,3
3,disco,3,8,7
3,disco,3,8,7
3,disco,3,5,7
3,disco,3,5,7
3,disco,7,0,3
3,disco,7,8,3
3,disco,7,0,3
3,disco,7,8,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,8,3
3,disco,3,8,7
3,disco,3,0,7
3,disco,3,5,7
3,disco,3,8,7
3,disco,5,8,0
3,disco,3,8,7
3,disco,2,8,0
3,disco,2,8,0
3,disco,3,8,7
3,disco,2,8,6
3,disco,2,8,6
3,disco,2,8,6
3,disco,4,8,0
3,disco,1,8,5
3,disco,1,8,5
3,disco,1,8,5
3,disco,1,8,5
3,disco,1,8,5
3,disco,1,8,5
3,disco,3,8,5
3,disco,1,0,5
3,disco,1,8,5
3,disco,1,0,5
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,8,7
3,disco,3,8,0
3,disco,3,8,7
3,disco,3,8,7
3,disco,3,8,7
3,disco,3,8,7
3,disco,3,8,7
3,disco,3,8,7
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,3,8,0
3,disco,3,8,0
3,disco,3,8,0
3,disco,3,8,0
3,disco,3,8,0
3,disco,3,8,0
3,disco,3,8,0
3,disco,3,8,0
3,disco,3,8,7
3,disco,4,6,0
3,disco,3,0,7
3,disco,3,8,7
3,disco,3,0,7
3,disco,3,8,7
3,disco,7,0,7
3,disco,3,8,7
3,disco,3,0,7
3,disco,3,8,7
3,disco,7,0,7
3,disco,3,8,7
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,7,0,3
3,disco,3,0,7
3,disco,3,0,3
3,disco,3,8,7
3,disco,7,8,7
3,disco,3,5,7
3,disco,3,0,7
3,disco,7,5,7
3,disco,7,0,3
3,disco,7,5,3
3,disco,3,5,7
3,disco,3,5,7
3,disco,7,5,7
3,disco,3,5,3
3,disco,7,8,7
3,disco,3,5,7
3,disco,3,0,7
3,disco,7,5,7
3,disco,7,0,3
3,disco,7,5,3
3,disco,3,5,7
3,disco,3,5,7
3,disco,7,5,7
3,disco,3,5,3
4,hiphop,1,8,5
4,hiphop,1,8,5
4,hiphop,1,8,5
4,hiphop,1,8,5
4,hiphop,1,8,5
4,hiphop,1,8,5
4,hiphop,1,8,5
4,hiphop,1,8,5
4,hiphop,1,8,5
4,hiphop,1,8,5
4,hiphop,4,6,0
4,hiphop,4,6,0
4,hiphop,4,6,0
4,hiphop,4,6,0
4,hiphop,4,6,0
4,hiphop,4,6,0
4,hiphop,4,6,0
4,hiphop,4,6,0
4,hiphop,4,6,0
4,hiphop,4,6,0
4,hiphop,2,8,0
4,hiphop,2,8,9
4,hiphop,2,8,0
4,hiphop,2,8,0
4,hiphop,2,8,9
4,hiphop,2,8,0
4,hiphop,9,8,9
4,hiphop,2,8,0
4,hiphop,2,8,0
4,hiphop,2,8,0
4,hiphop,4,8,0
4,hiphop,4,8,0
4,hiphop,4,8,0
4,hiphop,4,8,0
4,hiphop,4,8,0
4,hiphop,4,8,0
4,hiphop,4,8,0
4,hiphop,4,8,0
4,hiphop,4,8,0
4,hiphop,4,8,0
4,hiphop,2,6,0
4,hiphop,2,6,0
4,hiphop,2,6,0
4,hiphop,2,6,0
4,hiphop,4,6,0
4,hiphop,4,6,0
4,hiphop,4,6,0
4,hiphop,4,6,0
4,hiphop,4,6,0
4,hiphop,4,6,0
4,hiphop,7,8,3
4,hiphop,7,8,3
4,hiphop,1,8,3
4,hiphop,1,8,3
4,hiphop,7,0,3
4,hiphop,7,8,3
4,hiphop,7,0,3
4,hiphop,1,8,3
4,hiphop,7,0,3
4,hiphop,7,8,3
4,hiphop,4,6,4
4,hiphop,4,6,0
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,8,0
4,hiphop,4,6,0
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,0
4,hiphop,4,6,0
4,hiphop,2,8,0
4,hiphop,3,8,0
4,hiphop,3,8,0
4,hiphop,4,8,0
4,hiphop,3,8,0
4,hiphop,3,8,0
4,hiphop,4,8,0
4,hiphop,4,8,0
4,hiphop,4,8,0
4,hiphop,4,8,0
4,hiphop,4,6,0
4,hiphop,4,8,0
4,hiphop,4,6,0
4,hiphop,4,6,0
4,hiphop,4,6,0
4,hiphop,4,6,0
4,hiphop,4,6,0
4,hiphop,3,8,0
4,hiphop,3,8,0
4,hiphop,3,8,7
4,hiphop,4,8,0
4,hiphop,4,8,0
4,hiphop,3,8,0
4,hiphop,1,8,0
4,hiphop,1,8,0
4,hiphop,1,8,6
4,hiphop,1,8,0
4,hiphop,1,8,0
4,hiphop,1,8,5
4,hiphop,3,8,0
4,hiphop,7,8,7
4,hiphop,3,8,7
4,hiphop,7,8,7
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,7,8,3
4,hiphop,7,8,3
4,hiphop,7,0,3
4,hiphop,7,0,3
4,hiphop,7,0,3
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,4,6,0
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,5,8,0
4,hiphop,3,8,0
4,hiphop,3,8,7
4,hiphop,5,8,8
4,hiphop,7,8,3
4,hiphop,3,8,7
4,hiphop,5,8,8
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,7,8,3
4,hiphop,3,8,7
4,hiphop,9,7,9
4,hiphop,9,2,9
4,hiphop,6,7,1
4,hiphop,6,2,1
4,hiphop,6,5,1
4,hiphop,3,2,7
4,hiphop,3,8,7
4,hiphop,7,0,3
4,hiphop,7,0,3
4,hiphop,7,0,3
4,hiphop,7,0,3
4,hiphop,7,8,3
4,hiphop,4,8,0
4,hiphop,4,8,0
4,hiphop,7,8,3
4,hiphop,7,0,3
4,hiphop,7,0,3
4,hiphop,7,0,3
4,hiphop,7,0,3
4,hiphop,7,0,3
4,hiphop,7,8,3
4,hiphop,7,8,3
4,hiphop,7,8,3
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,7,0,3
4,hiphop,4,6,0
4,hiphop,4,6,0
4,hiphop,4,6,0
4,hiphop,4,6,0
4,hiphop,4,6,0
4,hiphop,4,8,0
4,hiphop,4,8,0
4,hiphop,3,8,0
4,hiphop,4,8,0
4,hiphop,4,6,0
4,hiphop,7,0,3
4,hiphop,7,8,3
4,hiphop,3,0,7
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,7,8,3
4,hiphop,7,0,3
4,hiphop,7,0,7
4,hiphop,7,0,7
4,hiphop,3,8,0
4,hiphop,4,8,0
4,hiphop,4,8,0
4,hiphop,3,8,0
4,hiphop,4,6,0
4,hiphop,4,6,0
4,hiphop,4,6,0
4,hiphop,3,8,0
4,hiphop,4,6,0
4,hiphop,3,8,0
4,hiphop,4,8,0
4,hiphop,4,8,0
4,hiphop,4,8,0
4,hiphop,2,8,0
4,hiphop,4,8,0
4,hiphop,4,8,0
4,hiphop,4,8,0
4,hiphop,4,8,0
4,hiphop,2,8,0
4,hiphop,4,8,6
4,hiphop,4,6,0
4,hiphop,4,6,0
4,hiphop,4,6,0
4,hiphop,4,6,0
4,hiphop,4,6,0
4,hiphop,4,6,0
4,hiphop,2,6,0
4,hiphop,3,6,0
4,hiphop,3,6,0
4,hiphop,5,6,8
4,hiphop,3,8,0
4,hiphop,7,8,3
4,hiphop,7,8,3
4,hiphop,7,8,7
4,hiphop,7,8,3
4,hiphop,7,8,3
4,hiphop,3,8,7
4,hiphop,7,8,3
4,hiphop,3,8,7
4,hiphop,4,8,0
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,2,8,0
4,hiphop,7,8,7
4,hiphop,2,8,0
4,hiphop,3,8,7
4,hiphop,3,8,0
4,hiphop,7,0,3
4,hiphop,7,0,3
4,hiphop,7,0,3
4,hiphop,7,0,3
4,hiphop,7,0,3
4,hiphop,7,0,3
4,hiphop,7,0,3
4,hiphop,7,0,7
4,hiphop,7,0,3
4,hiphop,7,0,3
4,hiphop,4,8,0
4,hiphop,4,8,0
4,hiphop,1,8,0
4,hiphop,3,8,0
4,hiphop,4,8,0
4,hiphop,4,8,0
4,hiphop,3,8,0
4,hiphop,4,8,0
4,hiphop,4,8,0
4,hiphop,5,8,0
4,hiphop,3,8,0
4,hiphop,7,8,7
4,hiphop,7,8,7
4,hiphop,4,8,7
4,hiphop,7,8,3
4,hiphop,7,8,3
4,hiphop,3,8,7
4,hiphop,7,8,7
4,hiphop,7,8,7
4,hiphop,4,8,0
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,1,4
4,hiphop,4,6,4
4,hiphop,2,1,6
4,hiphop,4,1,4
4,hiphop,4,1,4
4,hiphop,4,1,4
4,hiphop,8,1,6
4,hiphop,2,1,6
4,hiphop,2,1,0
4,hiphop,8,1,6
4,hiphop,8,1,6
4,hiphop,2,1,0
4,hiphop,8,1,6
4,hiphop,8,1,6
4,hiphop,8,1,6
4,hiphop,8,1,6
4,hiphop,8,1,6
4,hiphop,8,1,6
4,hiphop,8,1,6
4,hiphop,4,1,4
4,hiphop,8,1,6
4,hiphop,8,1,6
4,hiphop,4,4,6
4,hiphop,0,4,6
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,6
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,6,2
4,hiphop,0,4,2
4,hiphop,4,4,4
4,hiphop,0,6,2
4,hiphop,0,4,2
4,hiphop,8,1,6
4,hiphop,2,1,6
4,hiphop,8,1,6
4,hiphop,2,1,6
4,hiphop,8,1,6
4,hiphop,8,9,6
4,hiphop,8,1,6
4,hiphop,8,1,6
4,hiphop,8,1,6
4,hiphop,4,4,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,6,2
4,hiphop,0,4,2
4,hiphop,4,4,4
4,hiphop,8,1,4
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,6
4,hiphop,4,6,6
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,0,4,6
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,8,1,6
4,hiphop,8,1,6
4,hiphop,8,1,6
4,hiphop,8,6,6
4,hiphop,8,6,6
4,hiphop,4,6,4
4,hiphop,2,6,4
4,hiphop,8,6,6
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,7,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,8,9,6
4,hiphop,0,6,6
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,0,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,1,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,9,7,9
4,hiphop,5,7,9
4,hiphop,5,7,9
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,8,6,4
4,hiphop,4,1,4
4,hiphop,0,4,2
4,hiphop,0,6,2
4,hiphop,0,1,2
4,hiphop,0,6,2
4,hiphop,4,6,4
4,hiphop,4,4,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,2,1,6
4,hiphop,8,1,6
4,hiphop,8,1,6
4,hiphop,2,1,6
4,hiphop,8,1,6
4,hiphop,8,1,6
4,hiphop,8,1,6
4,hiphop,8,1,6
4,hiphop,8,1,6
4,hiphop,8,1,6
4,hiphop,4,1,4
4,hiphop,4,7,0
4,hiphop,5,7,8
4,hiphop,9,1,9
4,hiphop,9,1,9
4,hiphop,8,1,9
4,hiphop,8,9,2
4,hiphop,8,9,6
4,hiphop,8,1,6
4,hiphop,2,7,6
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,1,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,0,6,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,4,6,4
4,hiphop,4,4,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,4,4
4,hiphop,4,6,4
4,hiphop,0,4,4
4,hiphop,0,6,4
4,hiphop,0,4,2
4,hiphop,6,2,1
4,hiphop,0,4,6
4,hiphop,8,6,6
4,hiphop,8,4,6
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,4,6,4
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,8,1,6
4,hiphop,8,1,6
4,hiphop,8,1,6
4,hiphop,8,1,6
4,hiphop,2,1,6
4,hiphop,4,1,6
4,hiphop,8,1,6
4,hiphop,8,1,6
4,hiphop,4,1,4
4,hiphop,4,1,4
4,hiphop,4,6,6
4,hiphop,4,6,6
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,6
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,6
4,hiphop,0,4,6
4,hiphop,0,4,2
4,hiphop,8,1,6
4,hiphop,8,1,6
4,hiphop,8,9,6
4,hiphop,0,4,2
4,hiphop,8,9,2
4,hiphop,8,9,2
4,hiphop,0,4,6
4,hiphop,4,1,6
4,hiphop,4,1,4
4,hiphop,8,1,6
4,hiphop,8,1,6
4,hiphop,8,1,6
4,hiphop,4,1,4
4,hiphop,8,1,6
4,hiphop,0,1,4
4,hiphop,4,1,4
4,hiphop,8,1,6
4,hiphop,8,4,6
4,hiphop,8,1,6
4,hiphop,8,1,6
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,6
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,6
4,hiphop,0,4,6
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,8,2,6
4,hiphop,8,2,6
4,hiphop,8,2,6
4,hiphop,8,2,6
4,hiphop,8,2,6
4,hiphop,8,2,6
4,hiphop,8,2,6
4,hiphop,8,2,6
4,hiphop,8,2,6
4,hiphop,8,1,6
4,hiphop,8,9,2
4,hiphop,8,9,2
4,hiphop,0,9,2
4,hiphop,0,9,2
4,hiphop,8,9,2
4,hiphop,8,1,6
4,hiphop,8,9,2
4,hiphop,8,9,2
4,hiphop,0,9,2
4,hiphop,8,9,6
4,hiphop,8,9,6
4,hiphop,2,9,6
4,hiphop,8,9,2
4,hiphop,8,9,2
4,hiphop,8,9,6
4,hiphop,8,9,6
4,hiphop,8,9,6
4,hiphop,8,9,6
4,hiphop,8,9,2
4,hiphop,8,9,6
4,hiphop,8,1,6
4,hiphop,8,4,2
4,hiphop,8,1,6
4,hiphop,8,1,6
4,hiphop,8,1,6
4,hiphop,8,4,6
4,hiphop,8,4,6
4,hiphop,8,1,6
4,hiphop,4,4,4
4,hiphop,8,1,6
4,hiphop,8,9,6
4,hiphop,8,9,6
4,hiphop,8,9,6
4,hiphop,8,9,6
4,hiphop,8,9,6
4,hiphop,8,9,6
4,hiphop,8,1,6
4,hiphop,8,9,6
4,hiphop,8,9,6
4,hiphop,8,9,6
4,hiphop,8,9,6
4,hiphop,8,9,6
4,hiphop,8,9,6
4,hiphop,8,9,6
4,hiphop,2,2,6
4,hiphop,8,9,6
4,hiphop,8,9,6
4,hiphop,9,2,9
4,hiphop,8,9,6
4,hiphop,8,9,6
4,hiphop,8,2,6
4,hiphop,8,9,6
4,hiphop,8,9,6
4,hiphop,8,9,6
4,hiphop,8,9,6
4,hiphop,8,9,6
4,hiphop,8,9,6
4,hiphop,8,9,6
4,hiphop,8,9,6
4,hiphop,8,9,6
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,6
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,8,1,9
4,hiphop,4,6,4
4,hiphop,0,6,6
4,hiphop,4,6,4
4,hiphop,0,4,6
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,9,1,9
4,hiphop,8,6,6
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,8,6,6
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,4,6,4
4,hiphop,8,6,6
4,hiphop,4,6,4
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,4,6,4
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,4,6,4
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,4,4,4
4,hiphop,0,6,6
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,6,6
4,hiphop,0,6,6
4,hiphop,8,6,6
4,hiphop,8,6,6
4,hiphop,8,6,6
4,hiphop,4,6,4
4,hiphop,0,4,2
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,4,4,4
4,hiphop,0,4,2
4,hiphop,4,6,4
4,hiphop,8,1,6
4,hiphop,4,1,6
4,hiphop,4,1,6
4,hiphop,8,1,6
4,hiphop,8,1,6
4,hiphop,0,1,6
4,hiphop,8,1,6
4,hiphop,8,1,6
4,hiphop,8,1,6
4,hiphop,4,6,4
4,hiphop,0,6,2
4,hiphop,4,6,4
4,hiphop,0,6,6
4,hiphop,0,6,6
4,hiphop,0,6,4
4,hiphop,4,6,4
4,hiphop,0,6,6
4,hiphop,0,6,6
4,hiphop,0,6,6
4,hiphop,0,6,6
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,6
4,hiphop,4,4,4
4,hiphop,0,4,6
4,hiphop,0,4,6
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,0,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,1,4
4,hiphop,4,1,4
4,hiphop,4,1,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,4,6,4
4,hiphop,0,4,2
4,hiphop,0,1,2
4,hiphop,0,4,2
4,hiphop,0,4,4
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,0,4,2
4,hiphop,4,6,4
4,hiphop,0,6,2
4,hiphop,2,8,6
4,hiphop,2,8,0
4,hiphop,2,8,6
4,hiphop,2,8,6
4,hiphop,2,8,6
4,hiphop,2,8,9
4,hiphop,2,8,9
4,hiphop,2,8,6
4,hiphop,2,8,7
4,hiphop,2,8,0
4,hiphop,3,0,7
4,hiphop,3,0,7
4,hiphop,3,0,7
4,hiphop,3,8,7
4,hiphop,3,0,7
4,hiphop,7,8,3
4,hiphop,7,8,3
4,hiphop,7,0,3
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,3,0,7
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,2,2,0
4,hiphop,2,2,0
4,hiphop,2,2,0
4,hiphop,2,8,0
4,hiphop,3,8,0
4,hiphop,3,8,0
4,hiphop,2,8,0
4,hiphop,3,8,0
4,hiphop,2,8,0
4,hiphop,2,2,0
4,hiphop,7,8,3
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,7,8,3
4,hiphop,3,8,7
4,hiphop,7,8,7
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,7,8,7
4,hiphop,2,8,7
4,hiphop,2,8,0
4,hiphop,2,8,0
4,hiphop,2,8,0
4,hiphop,2,8,0
4,hiphop,2,8,0
4,hiphop,2,8,0
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,7,8,3
4,hiphop,7,8,3
4,hiphop,7,8,3
4,hiphop,7,8,3
4,hiphop,7,8,3
4,hiphop,7,8,3
4,hiphop,7,8,7
4,hiphop,7,8,7
4,hiphop,7,8,3
4,hiphop,7,8,7
4,hiphop,3,8,7
4,hiphop,3,0,7
4,hiphop,7,0,3
4,hiphop,7,0,3
4,hiphop,7,0,3
4,hiphop,7,0,3
4,hiphop,2,8,0
4,hiphop,7,0,3
4,hiphop,7,0,3
4,hiphop,7,0,3
4,hiphop,3,0,7
4,hiphop,7,0,3
4,hiphop,3,0,7
4,hiphop,3,0,7
4,hiphop,7,0,3
4,hiphop,7,0,7
4,hiphop,7,0,3
4,hiphop,7,0,3
4,hiphop,7,0,3
4,hiphop,7,0,3
4,hiphop,7,0,3
4,hiphop,3,0,7
4,hiphop,3,0,7
4,hiphop,3,0,7
4,hiphop,7,0,3
4,hiphop,7,0,3
4,hiphop,3,0,7
4,hiphop,7,0,7
4,hiphop,3,0,7
4,hiphop,3,0,7
4,hiphop,3,8,0
4,hiphop,7,0,7
4,hiphop,3,8,3
4,hiphop,7,8,3
4,hiphop,3,0,7
4,hiphop,3,8,7
4,hiphop,7,8,3
4,hiphop,7,0,3
4,hiphop,7,8,3
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,3,8,0
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,7,8,7
4,hiphop,3,8,7
4,hiphop,7,8,7
4,hiphop,7,8,7
4,hiphop,3,8,7
4,hiphop,7,8,7
4,hiphop,3,8,7
4,hiphop,3,8,0
4,hiphop,3,8,0
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,7,8,3
4,hiphop,7,8,3
4,hiphop,2,8,0
4,hiphop,2,8,0
4,hiphop,2,8,0
4,hiphop,2,8,0
4,hiphop,2,8,0
4,hiphop,3,8,7
4,hiphop,2,8,0
4,hiphop,3,8,7
4,hiphop,2,8,0
4,hiphop,2,8,0
4,hiphop,7,0,3
4,hiphop,7,0,3
4,hiphop,7,0,3
4,hiphop,7,0,3
4,hiphop,7,0,3
4,hiphop,7,0,3
4,hiphop,7,0,3
4,hiphop,7,0,3
4,hiphop,7,0,3
4,hiphop,7,0,3
4,hiphop,3,0,7
4,hiphop,3,5,7
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,3,5,7
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,3,8,7
4,hiphop,3,0,7
4,hiphop,7,0,7
4,hiphop,3,8,7
4,hiphop,3,0,7
4,hiphop,7,0,3
4,hiphop,3,8,7
4,hiphop,7,0,3
4,hiphop,7,8,3
4,hiphop,7,0,3
4,hiphop,7,0,3
4,hiphop,7,8,3
4,hiphop,7,8,3
4,hiphop,7,8,3
4,hiphop,7,8,3
4,hiphop,3,8,7
4,hiphop,3,8,7
