z1,z2,z3,z4,z5,z6,z7,z8,weak_label,artist_name,title,release
0.18211961,0.763466,1.2675779,-0.3289572,1.1376873,1.0196222,-0.4445489,-0.058097135,Jeff Wahl,Jeff Wahl,Waterfall,Guitarscapes
-0.023921747,-0.47373033,-0.6351321,-0.19910926,-0.09005467,-0.68175477,0.5693116,-0.1638457,UFO,UFO,Out In The Street (Live In Cleveland_ Ohio),The Official Bootleg Box Set
0.7545226,0.14429545,0.51489055,-0.17460424,-0.44953284,-0.41664574,0.07601807,-0.82996553,Kapelle Herrenweide,Kapelle Herrenweide,Humppa,Kavalierstart
2.038998,0.7764404,2.6383936,-0.17655623,-0.91062874,0.530164,-0.24033324,-1.3839561,Jamie Richards,Jamie Richards,Easier By Now,Sideways
0.23226352,0.46873966,0.19755179,-0.17285949,-0.44674218,-0.12872708,-0.09877697,-0.5986244,Marcelo Radulovich,Marcelo Radulovich,Spirit and Machine,Marcelo Radulovich
1.9531997,0.08982818,1.6275988,-0.90341437,-0.68235534,-0.07940153,0.3392407,-0.84641415,Antonio Koudele,Antonio Koudele,Track TAKE FIVE,"HarpGuitar ""Antonio Koudele Plays Evergreens"" Vol.1"
-0.5073277,1.5053649,1.3864743,1.1867129,-0.5592999,0.9910568,-0.6895966,-1.563469,John Debney,John Debney,Porcelain Man,End Of Days
-1.7627884,-0.8651949,-1.2370946,-0.9159586,1.6988086,-0.3707405,0.61657655,1.3057451,Sonic Subjunkies,Sonic Subjunkies,Turntable Terrorist,Harder Than The Rest
-1.1214423,0.16309762,1.4516946,-0.15158631,1.0653949,0.9710863,-0.18565094,0.77547795,Backstreet Boys,Backstreet Boys,PDA,This Is Us
-0.25343978,-0.773359,-1.2933768,-0.5739673,0.39604455,-0.99206644,0.7887956,0.31803432,Lizzy Borden,Lizzy Borden,(Wake Up) Time to Die,The Murderess Metal Road Show
-0.055929538,1.2281086,1.4155407,0.7672217,-0.5049144,0.6104572,-0.5941663,-0.87145364,John Stevens,John Stevens,I Only Have Eyes For You (Album Version),Red
-0.95477986,-0.34020492,-0.23570868,-0.27304488,0.7973505,-0.23419704,0.34262115,0.7419489,Eddie Turner,Eddie Turner,Jody,The Turner Diaries
-1.8912687,-0.94475144,-2.652238,-0.59592444,1.8541015,-1.4003222,1.0941011,1.5081264,Pretty Boy Floyd,Pretty Boy Floyd,Dept. Of Youth,Porn Stars
-1.7784048,3.592253,7.202106,1.3481303,1.9315107,4.743265,-2.3655288,-0.0984613,DJ Slugo,DJ Slugo,Where the Rats 3,Jukin 4 the Haters Vol.2
-0.7044423,-1.0867122,-2.2137952,-0.9926517,1.3302405,-1.3734173,1.2602934,0.73032975,Chris Rodriguez,Chris Rodriguez,Turn Around (LP Version),Beggar's Paradise
-0.88823324,0.8939017,-0.5425361,0.105616756,0.28013957,0.16989508,0.078469105,-0.5182307,Neeme Jarvi,Neeme Jarvi,Hary Janos Suite : VI. A csaszari udvar bevonulasa (Entrance of the Emperor and his Court),KODALY: Dances of Galanta / Hary Janos Suite / Peacock Variations
-2.1808994,-0.10280548,-1.0145823,0.100192405,1.6583893,-0.22152665,0.21552132,1.346252,Jack Off Jill,Jack Off Jill,Horrible,Humid Teenage Mediocrity
-0.5155192,-0.76971555,-1.7065792,-0.63817567,0.79785717,-1.3202208,0.9108377,0.31453046,K's Choice,K's Choice,Another Year,Live
-0.6101336,0.45735615,0.98180085,0.49988127,0.22666748,0.46868277,-0.10453223,-0.11900543,Los Fabulosos Cadillacs,Los Fabulosos Cadillacs,Noches Arabes,Bares y Fondas
0.04802844,-1.0373936,-1.0349381,-0.97984296,0.48769617,-1.0861042,0.8115231,0.31428707,NAZCA PERU,NAZCA PERU,Aurora,INKARU
-1.0292454,-0.6048381,-1.5064492,-0.026611172,0.65795004,-1.17171,0.76874363,0.7368794,Hatesex,Hatesex,Hatesex (Reborn),Unwant
0.8041946,-0.22918162,0.56435496,-0.424691,-0.23406383,-0.10841956,0.1864219,-0.4416012,The Impressions,The Impressions,Ridin' High,Soul Legends
-0.97143847,-0.3824406,-1.0454968,0.07115043,0.35527876,-0.6562355,0.5502838,0.42934278,Sheila Walsh,Sheila Walsh,Circle Of Hands (For A Time Like This Album Version),FOR A TIME LIKE THIS
-0.9895741,-0.53299993,-0.32140866,-0.6640773,1.1820146,-0.11535456,0.3350566,0.85658044,John Hiatt,John Hiatt,Memphis In The Meantime,Greatest Hits: The A&M Years '87- '94
-1.2427596,1.170785,2.352933,0.47172862,0.9169264,1.5855893,-0.7281425,0.11735585,Kool Moe Dee,Kool Moe Dee,Knowledge Is King,Knowledge Is King
-0.32530406,-0.0013793837,0.054447666,-0.11711149,0.1403813,-0.09150339,0.3917969,-0.15251875,Carlos Ponce,Carlos Ponce,Decir Adios,Carlos Ponce
2.3480697,3.122738,5.525859,1.1931597,-1.6021665,2.355147,-1.48179,-3.5350301,Solomon,Solomon,Piano Sonata No. 28 in A Op. 101 (1993 Digital Remaster): III.    Adagio_ ma non troppo,Solomon plays Beethoven
0.2077814,0.35722306,0.3270029,0.23342317,-0.62126124,-0.20221426,-0.27402368,-0.8623614,Desert Dwellers,Desert Dwellers,Pranafestation,DownTemple Dub: Flames
-0.09863563,-1.0459069,-1.8337601,-0.75472856,0.46913165,-1.5122709,1.0180019,0.16534066,D.A.D.,D.A.D.,Sleeping My Day Away [Live],Osaka After Dark
2.9957001,1.5115554,3.4486418,0.08072869,-2.1196659,0.85839754,-0.7677736,-2.5612676,Brand X,Brand X,Collapsar,Morrocan Roll
-1.2951853,0.52422863,1.806744,0.1909849,0.9405009,1.2057469,-0.3788933,0.5348663,Black Eyed Peas,Black Eyed Peas,Let's Get It Started,Kids Sing Along Pac
-2.7484806,-1.1277591,-2.6424782,-0.26088142,1.889516,-1.1529545,0.8621806,1.9028621,Lizzy Borden,Lizzy Borden,There Will Be Blood Tonight,Deal With The Devil
-0.23448989,1.9809209,2.9742467,1.3696359,-0.11464384,1.9407282,-1.2391397,-1.016081,The Merry Macs,The Merry Macs,Sentimental Journey,Something Old_ New_ Borrowed And Blue
-0.25333923,0.23367864,-0.40446493,-0.022677712,0.17012896,-0.250414,0.25468194,0.0559592,Righteous Brothers,Righteous Brothers,Harlem Shuffle,Classic
-1.2049569,1.8438292,4.2290754,0.5361683,1.1080048,2.5755713,-1.0984823,0.19665414,Pinch feat. Rudey Lee,Pinch feat. Rudey Lee,Step 2 It,Box Of Dub 2: Dubstep And Future Dub
1.0845733,1.6469778,4.1285214,0.354247,0.16795622,2.0705862,-0.82599926,-0.73177004,Casual,Casual,I believe,Casual
-1.1261885,-1.0783918,-1.8609378,-1.0791571,1.5692834,-1.0991815,0.88260585,1.2593539,The Tragically Hip,The Tragically Hip,The Drop-Off,World Container
2.2196777,2.434373,3.5805068,1.0760419,-1.6369965,1.0734383,-1.0299692,-2.923058,Scott Krippayne,Scott Krippayne,In The Name Of God (Gentle Revolution Album Version),Gentle Revolution
-2.3967853,-0.11964029,0.98821396,-0.048453998,1.7253054,0.9912681,-0.22403447,1.38746,Michael Jackson,Michael Jackson,Tabloid Junkie,HIStory - PAST_ PRESENT AND FUTURE - Book I
0.726806,0.784761,2.205479,0.40906867,-0.7166781,0.9664345,-0.2455159,-0.8764035,Sui Generis,Sui Generis,Bubulina,Adios Sui Generis Vol III
-0.2941101,-0.2571338,0.43148872,-0.40823925,0.20722276,0.0689932,0.16547754,0.03953835,Flowin Immo et Les Freaqz,Flowin Immo et Les Freaqz,Immonumental,Immoment
-1.9183755,-0.058740154,-1.7087244,0.2659398,1.397081,-0.68617815,0.38081804,1.1316857,Bebo Norman,Bebo Norman,Borrow Mine,Try
2.6507516,0.8808745,1.9247905,-0.28307194,-1.8875233,-0.23944762,-0.00057978183,-2.2313502,Photek,Photek,Under The Palms,Solaris
1.1598097,0.15969333,1.1164893,-0.56258094,-0.43195787,0.31353799,0.017453011,-0.6662728,Isabel Pantoja,Isabel Pantoja,Limosna De Amores,A Tu Vera
-1.1964269,0.28053904,0.5153834,0.27168697,0.49287552,0.53402585,-0.18889333,0.3135745,BigElf,BigElf,Superstar,Cheat the Gallows
2.3030405,1.4962738,4.1162076,0.09635743,-1.112446,1.2976159,-1.1830513,-1.6570574,Orquesta Sublime,Orquesta Sublime,Seis Perlas Cubanas,Sabor A Cuba
-1.0690485,-0.3292223,0.36071798,-0.42892593,0.98869115,0.14350866,0.15404429,0.8096009,Juanes,Juanes,Rebelion,La Vida Es Un Ratico En Vivo
0.0014645364,-0.028639928,0.28334698,-0.41734803,0.26234636,-0.02245688,0.16923894,0.037284408,Bobby Pulido,Bobby Pulido,Mi Alma Esta Enamorada,Enséñame
0.6869304,0.5702382,1.5167419,0.046082385,-0.16984172,0.618458,-0.34870067,-0.5761408,Mish Mash,Mish Mash,Pish Tash,Mish Mash_ Le Blues European: Musique Slave Et Klezmer
-0.9266801,0.2879728,0.70034957,0.39207911,0.30985913,0.38416424,-0.33337444,0.22048424,Alex Fong,Alex Fong,Hao Lai Hao Qu,Hao Lai Hao Qu
2.3880596,0.0036749765,1.958999,-0.81288594,-0.711756,0.21437943,-0.10783385,-1.2877858,Gustavo Santaolalla,Gustavo Santaolalla,Moving Up,Nanga Parbat (Original Soundtrack)
-0.79405576,0.8357272,1.336537,0.44936192,0.654203,1.0859299,-0.5772927,-0.067485,Isaacs,Isaacs,Did You Ever Go Sailin',Mountain Homecoming - Volume 1
-0.26042962,-0.31962463,-1.0771779,-0.3136436,-0.0023329593,-0.8994713,0.56134814,0.07856913,Mike And The Mechanics,Mike And The Mechanics,Nobody's Perfect,Mike & The Mechanics Hits
-0.81571764,1.7768066,4.468242,1.0645647,0.8329162,2.7862542,-1.3002049,-0.23420657,Joe Rogan,Joe Rogan,Tigers Fucking (Spoken Word) (Album Version),I'm Gonna Be Dead Someday
-0.8459361,-0.742702,-1.3785115,-0.3934037,0.7485747,-0.95025307,0.7813377,0.5108779,In Extremo,In Extremo,Vollmond,Am goldenen Rhein
-1.3188375,-0.24340554,-0.28968874,-0.22266906,1.1218528,-0.08578491,0.24322829,0.91785634,Who Made Who,Who Made Who,This Train (Munk Edit),The Remix Collection
2.5799134,1.0476357,3.4556277,-0.13648745,-1.2149467,0.7027567,-0.36206,-1.9223062,Don Francisco,Don Francisco,Give Your Heart a Home,Signature Songs
-1.7711678,0.36099723,0.7394953,-0.14957997,1.445694,0.6587303,-0.1381489,1.1918707,Mavado,Mavado,Real McKoy Feat. Busy Signal,Gangsta For Life: The Symphony Of David Brooks
0.24510817,-0.008078223,-0.055573292,-0.683701,0.5310394,-0.025141222,0.42216545,-0.0656763,Doug Sahm Tex Mex Trip,Doug Sahm Tex Mex Trip,Catch Me In The Morning (Album Version),Groover's Paradise
-0.78350717,-0.8188096,-1.3172884,-0.8281219,1.2238277,-0.6845315,0.833173,0.74858934,Hanoi Rocks,Hanoi Rocks,No Comprimise_ No Regrets,Another Hostile Takeover
0.101522505,1.6222055,3.1009915,1.06269,-0.24499656,1.5233337,-1.1393256,-0.9545962,Orquesta Sublime,Orquesta Sublime,La Vida Eres,Encuentro De Charangas
-0.489441,0.19099395,1.2928271,0.09062611,0.50900364,0.69483316,-0.18895243,0.29144025,Nicola Fasano feat. Paula B.,Nicola Fasano feat. Paula B.,Missing,Just House Vol.1
0.61374646,1.5628943,2.8935814,0.36651534,-0.60464716,1.2898345,-0.5437857,-2.04817,Staatskapelle Dresden/Herbert Blomstedt,Staatskapelle Dresden/Herbert Blomstedt,Peer Gynt - Incidental Music (2004 Digital Remaster): 4.   In the Hall of the Mountain King,Grieg: Peer Gynt_ Piano Concerto & Songs
-0.11554669,0.052911725,1.4675318,-0.18560722,0.4237301,0.6275558,-0.15062343,0.34753925,Ocho y Media,Ocho y Media,A la Hora,Sigue!
-3.2857428,-1.8866825,-3.7161827,-1.0776823,2.6989677,-1.8868965,1.6120156,2.5175464,Atari Teenage Riot,Atari Teenage Riot,Destroy 2000 Years Of Culture,Live In Philadelphia
-2.1643312,1.968042,4.5622654,1.0649713,1.5306047,3.2864804,-1.5716196,0.4892533,RUN-DMC,RUN-DMC,Crack,Tougher Than Leather
0.47448036,2.858615,4.4697404,1.9467926,-0.6992998,2.7248373,-1.4606194,-2.2426858,Bill & Gloria Gaither,Bill & Gloria Gaither,Stand By Me (Freedom Band Album Version),Freedom Band
2.068163,1.1515162,1.6446657,0.01169806,-1.370105,0.015319383,-0.14244653,-2.1225126,Danny Elfman,Danny Elfman,Birdies,Standard Operating Procedure
1.3275936,0.9255043,0.48622182,0.018318184,-1.2244052,-0.5107999,-0.18790843,-1.8527658,Otis Spann,Otis Spann,Evil Ways,Spanning A Lifetime
-0.7152833,-0.25664666,-0.022218876,-0.16463114,0.44263202,-0.4493306,-0.08864269,0.47596315,Daniela Dessì,Daniela Dessì,Tramonto Etnico,Soundtrack 2
-0.5133888,0.4262189,1.3955777,-0.023728896,0.7329918,1.1151538,-0.13804272,0.2379433,Atman,Atman,Distant Voices,The Lonely Road
-0.47595537,0.42649555,1.1226784,-0.120636985,0.5708669,0.8487546,0.07200344,0.04247584,Frank Ifield,Frank Ifield,Give Me Your Word,The Best Of The EMI Years
-0.43841228,1.0581907,2.2833688,0.6986666,0.055985738,1.0954275,-0.768696,-0.7142338,Clara Nunes,Clara Nunes,Tudo E Ilusao (1997 Digital Remaster),Bis - Clara Nunes
-1.5657212,0.12553015,0.33221635,-0.07884437,1.1241722,0.48377842,-0.08073276,0.9221458,Fyah Blaze,Fyah Blaze,Hurry Hurry Baby (Dj Edit),Rustic
0.9351465,2.5229204,3.5595815,1.061249,-0.7294018,1.9522924,-1.2662905,-2.0741332,Gonzalo Rubalcaba,Gonzalo Rubalcaba,Improv #1,Solo
-0.5447273,1.0733795,2.1481447,0.4703142,0.4130834,1.4947634,-0.439755,-0.4416151,George Lopez,George Lopez,Kids In the Store,Team Leader
-1.4377288,0.47663167,1.3993778,0.2003425,1.1874074,1.0917944,-0.059597243,0.6719526,Cam'Ron / Juelz Santana,Cam'Ron / Juelz Santana,Losing Weight Part 2,Come Home With Me
0.047397148,-0.7734464,-0.61043084,-1.035699,0.6252977,-0.7054008,0.71719974,0.11638336,Minipop,Minipop,Fingerprints,A New Hope
1.2427635,0.2753727,1.5485399,-0.22109947,-0.64393044,0.190836,-0.22641985,-0.93236023,Krystof,Krystof,Star,Mikrokosmos
0.24458677,-0.04409647,-0.32856438,-0.36376402,-0.13448435,-0.53936714,0.42327347,-0.48906338,Jeff Beck Group,Jeff Beck Group,Jody,Original Album Classics
-0.61322206,-0.46102938,-0.5532228,-0.5495741,1.0011212,-0.15025498,0.61861706,0.48559,Katie Armiger,Katie Armiger,Love Without Fear,Katie Armiger
-1.4182403,0.034613054,-0.09974713,0.01558549,1.1529901,0.37377337,0.011890352,0.6518642,The Del McCoury Band,The Del McCoury Band,Rain Please Go Away,Celebrating 50 Years Of Del McCoury
0.022690222,2.082347,3.6811616,1.0534987,0.31229678,2.478557,-1.1651582,-0.84211546,Mack and Jamie,Mack and Jamie,Goofy Golf,Extreme Channel Surfing
-1.0632908,-1.0761052,-1.8806648,-0.8137744,1.3376629,-1.225869,0.93793416,1.0329235,F4,F4,Get Back,Discobeatles
0.97746664,-0.035213463,0.360151,-0.15020922,-0.8260062,-0.7574041,0.15514588,-1.0919961,Dhamika,Dhamika,Peace Prayer,Levitation Gravitation
-0.100887656,0.49141422,1.790004,-0.08668564,0.41729775,0.8730069,-0.42124793,-0.03843082,K.T. Oslin,K.T. Oslin,The Legionnaire,Tribute To Piaf
1.575425,0.75434935,2.7199514,0.08122098,-0.51859665,0.7186156,-0.9150839,-0.84363383,Taste,Taste,On The Boards,On The Boards
-0.21669364,1.8906826,3.5187497,1.2905182,-0.36381742,1.904139,-1.2467546,-1.1048815,Cece Winans,Cece Winans,Life,Everlasting Love
2.2606914,1.2996908,2.716597,0.50678104,-1.6811349,0.5871093,-0.6277968,-2.06004,Joanna Connor,Joanna Connor,Meditations,Nothing But The Blues
-0.4946778,-0.1640799,0.2767318,-0.4256372,0.6982968,0.03608261,0.09944214,0.20237283,Ben E. King,Ben E. King,You Made The Difference To My Life (LP Version),Street Tough
0.54549545,0.547241,0.68513626,0.089037724,-0.50993824,-0.10316195,-0.16868313,-0.7870605,Toots & The Maytals,Toots & The Maytals,She Will Never Let Me Down,Pressure Drop: The Definitive Collection
-0.9078048,-0.8549336,-1.2816999,-0.806148,1.2626437,-0.65286964,0.7515439,0.8945336,The LeRoi Brothers,The LeRoi Brothers,Flash_ Crash and Thunder,Happy Birthday Buck - A Texas Salute to Buck Owens
-1.4746383,-0.23790833,-0.2050331,0.011903457,1.0648452,-0.060700215,0.0076308697,0.9241704,Hemdale,Hemdale,Pus-Filled Carcass,Rad Jackson
0.7706324,-0.19624,0.13095106,-0.20666987,-0.37131244,-0.3954706,0.51372546,-0.628065,Hot Tuna,Hot Tuna,Death Don't Have No Mercy,Hot Tuna: Live
-0.6907252,-0.9041338,-1.4822705,-0.70407474,0.89548445,-1.1336032,0.76259154,0.86156666,Year Long Disaster,Year Long Disaster,Stranger In My Room,Black Magic; All Mysteries Revealed
-0.6273511,-0.4990501,-0.42997298,-0.5099822,0.71133524,-0.5296207,0.46288285,0.64139384,Sam Fan Thomas,Sam Fan Thomas,Sabina,Makassi
0.005092687,1.5980413,2.4291816,1.065881,-0.29237863,1.5835398,-1.1290594,-0.91259396,Jimmy Witherspoon,Jimmy Witherspoon,I'm Going Around In Circles,Blowin' In From Kansas City
1.3366896,0.5979479,1.0164177,-0.3493004,-0.86651355,-0.16569334,-0.028066967,-1.2239765,Bob Wills,Bob Wills,Bubbles in My Beer,Backline Volume 4
-0.78386074,-0.15627293,-0.23129979,0.031176,0.47214282,-0.18765245,0.12663649,0.48238012,Bacilos,Bacilos,Sangre americana,Sinverguenza
-1.8794465,1.2956532,3.0340836,0.8310976,1.2850114,2.1788936,-0.92562985,0.38756835,Jimmy McGriff,Jimmy McGriff,Hip Hug Her,The Best of the Headfirst Years
0.763483,2.3656225,5.10305,0.9694991,-0.24788412,2.7750103,-1.3013278,-1.7037402,Dobet Gnahoré,Dobet Gnahoré,Wigue,Djekpa la you
-2.0254948,-0.6096089,-0.91707057,-0.17296149,1.4099859,-0.26529437,0.4196918,1.2696637,Terminal 11 feat. b.b0Nd,Terminal 11 feat. b.b0Nd,In Place Of Love [edit],Open Up And Say...@<%_|^[!]: A Tigerbeat6 Compilation
-0.8063095,0.5402527,1.5915356,0.46036595,0.48044902,1.054332,-0.779341,0.44651815,Smidi Beats,Smidi Beats,Grin'in In Ya Face,Las Vegas Number 1 Producer
-2.5008154,-1.4105277,-2.9709928,-0.7802396,2.1812887,-1.8647861,1.2661363,2.1888664,Red I Flight,Red I Flight,Of Myth And Men (Album Version),The Years
-1.6558518,-0.8809185,-2.182164,-0.80808187,1.5262333,-1.2321316,0.9088983,1.3630368,Headhunter,Headhunter,Are We Mindless?,Rebirth
-1.6451218,-1.0984465,-2.7483392,-0.57436526,1.5295969,-1.6762378,1.1958648,1.4933918,Adrenaline,Adrenaline,Playing the Role of God,Castrum Doloris
-1.7053291,1.5598333,2.7983973,1.2246536,1.0397123,2.2019153,-1.290978,0.3185312,Shinehead,Shinehead,World Of The Video Game,The Real Rock
-0.55717963,0.24831825,0.83230704,0.073510684,0.24693282,0.6909191,-0.1166759,-0.0172158,3 Steps Ahead,3 Steps Ahead,My Mind Is Gone,Most Wanted & Mad
-1.4430723,0.40885055,1.497345,0.3079148,1.3817674,1.2028886,-0.3467681,0.64382565,Fat Joe,Fat Joe,Prove Something (explicit album version),Loyalty
1.2295369,0.9578591,1.9770508,0.06466923,-0.77709734,0.6321782,-0.39442366,-1.2499675,Sergio Franchi,Sergio Franchi,Arrivederci Roma,This Is Sergio Franchi
1.3559494,2.3181596,4.9180293,0.94384944,-0.29214418,2.5316775,-1.1278946,-1.6051251,Bénabar,Bénabar,Christelle Est Une Ordure,Reprise Des Négociations
0.35663396,0.5570973,1.390426,0.09990402,-0.1329756,0.21445481,-0.28756398,-0.35074133,Cool cavemen,Cool cavemen,Burlesque burglary,Multipolar
-0.122968376,0.008222103,1.1118954,-0.2929016,0.3323785,0.44047105,0.14747798,0.06636295,Johnny Osbourne,Johnny Osbourne,Mine Yuh Business,Rougher Than Them
-1.9587328,-0.78750265,-1.2832067,-0.22380096,1.430803,-0.3305291,0.5743432,1.1936814,Roni Size,Roni Size,Encore,Roni Size Reprazent - New Forms2
-1.5850427,0.94369054,1.8105184,0.3081516,1.0682473,1.3802963,-0.5759687,0.574257,Singing Melody Feat. Robyn,Singing Melody Feat. Robyn,Are You Home,Expression
-2.381763,-1.0596961,-0.73715174,-0.5858843,1.9149379,-0.38856313,0.64202744,1.6874951,Sneaky Sound System,Sneaky Sound System,I Love It [Clubstar Remix],I Love It
-0.897454,-0.09553425,1.086012,-0.21224764,0.7161172,0.7433143,0.0031023622,0.58108884,Bally Sagoo,Bally Sagoo,Punjabian Di Chale Glassi,Hanji
0.38590232,0.48302892,1.6031203,0.017662726,-0.19343837,0.30208084,-0.37380987,-0.29879564,Los Titanes,Los Titanes,No La Dejes Sola,Rumba Que Te Tumba
1.3376342,-0.50794643,0.24372783,-0.8529916,-0.43089157,-0.67931616,0.39726314,-0.5928173,Blue Rodeo,Blue Rodeo,Mystic River,Small Miracles
-0.8206541,-0.10603617,0.28327844,-0.2188836,0.6876085,0.27618325,0.14157055,0.27891636,Whitney Cummings,Whitney Cummings,Romance,Emotional Ninja
0.039506324,0.36560112,1.6988077,-0.14835405,0.4722743,0.81840354,-0.01721238,0.034658276,Willie Clayton,Willie Clayton,Unconditionally (Soul and R&B),Changing Tha Game
0.93626946,1.1362561,3.5259602,0.33522,-0.1918204,1.5476536,-0.5078505,-0.8927755,Justin,Justin,Lu Ren Jia,JTV
0.95586747,-0.93830824,-1.1631738,-1.46581,0.22433661,-1.6757643,0.92424834,-0.20773424,Nick Cave & The Bad Seeds,Nick Cave & The Bad Seeds,Rock Of Gibraltar,Nocturama
0.2305487,-0.21682347,-1.7971045,0.2600613,-0.6778385,-1.7854924,0.90672827,-1.0850853,Nando Lauria,Nando Lauria,O Come All Ye Faithful,Latino Christmas
1.0994096,0.98085964,2.1449502,0.20812082,-0.26446006,1.1464344,-0.53091383,-0.65406185,Charlie McCoy,Charlie McCoy,Blue Yodel No. 1(T For Texas),Harpin´ The Blues
-1.9143888,0.46354157,1.3049904,0.61909753,1.005466,1.1174853,-0.50121564,0.7149597,Andy Andy,Andy Andy,Maldito Amor Featuring Tito El Bambino (Version Urbana),Tu Me Haces Falta
3.1211886,1.3616378,4.462326,-0.39411354,-1.1341327,1.3141708,-0.80639684,-2.0869796,Danny Wright,Danny Wright,Holly & The Ivy (Album Version),An Intimate Christmas
0.70284396,-0.07783878,-0.10310873,-0.26234165,-0.41319194,-0.57506526,0.35248426,-0.7916512,Leon Russel,Leon Russel,Three Bells / Les 3 cloches,Thank You Edith! (Tribute to Edith Piaf)
-2.0031307,-0.07383768,-0.0412385,0.23761725,1.1744695,0.15686546,-0.18189384,1.1161783,Ross,Ross,I Promise My Heart,I Promise My Heart
-0.24221885,0.9987247,1.0811235,0.43709987,0.006843578,0.5980057,-0.45146227,-0.79894274,Oak Ridge Boys,Oak Ridge Boys,Hide Thou Me,Early Gospel Recordings
-0.74039465,3.0024133,8.412751,1.7027603,1.761087,5.090696,-2.6314566,0.08275017,Kerson,Kerson,Melody,Club Work Session Vol.03
1.0682702,0.83414143,0.9720713,0.29754177,-1.0508168,-0.18263875,-0.1857166,-1.5237799,João Gilberto / Gilberto Gil / Caetano Veloso,João Gilberto / Gilberto Gil / Caetano Veloso,Cordeiro De Nana,Brasil
-0.07159662,0.3306947,1.8854992,-0.016201839,0.24052276,0.6467859,-0.55453336,0.22417141,Army of the Pharoahs,Army of the Pharoahs,Narrow Grave,The Torture Papers
0.32994425,0.68559617,1.6395686,0.05551956,-0.24978721,0.98064965,-0.35854128,-0.39103046,Jean Gabin,Jean Gabin,C'est moi le mari,The Greatest Hits from 40's and 50's_ Vol. 28
-1.475835,1.3559035,-0.2579356,0.9129839,0.15461394,0.3657616,-0.28724158,-0.64830804,The Beatles,The Beatles,Derek Taylor - Introduction,Here There And Everywhere
0.08888829,0.44158092,1.9059731,-0.26970875,0.4315443,1.1139078,-0.15312178,-0.044874784,Streetwize,Streetwize,No One,Put U To Bed
-0.96665734,0.7158329,0.5796789,0.81231266,0.30489138,0.61292213,-0.38385746,-0.059306618,Cheo Feliciano,Cheo Feliciano,Juguete,Latin Nights
-0.6963562,0.5886688,0.4158996,0.5611334,0.17916574,0.5355998,-0.1840499,-0.18046074,Screamin' Jay Hawkins,Screamin' Jay Hawkins,I Put a Spell on You,I Put a Spell on You: The Best Of
0.33237818,-0.08418778,0.8424159,-0.25046116,-0.22764981,0.012224564,-0.041289713,-0.3016317,Atman,Atman,Luminous Bliss,97 | 07
-1.1174922,-0.16550262,-0.21894741,-0.32665122,1.1138538,-0.18263939,0.3046846,0.76700985,A-Studio,A-Studio,S.O.S.,S.O.S.
-0.47042015,1.4900471,1.0508833,0.64445955,-0.04202028,0.89485025,-0.60902995,-0.9387416,Georges Delerue,Georges Delerue,Le Théâtre / Bof L'Important C'Est D'Aimer,Police Python 357 / L'Important C'Est D'Aimer/Paul Gaugu In/ Malpertuis / Jamais Plus Toujours
-1.5665805,1.2940629,3.1468306,0.8553191,1.184874,1.8876656,-1.2344218,0.48825124,Bellatrax feat. Tina Cousins,Bellatrax feat. Tina Cousins,Can't Hold Back,Can't Hold Back
-1.2819792,0.6011734,2.1405914,-0.10464865,1.3538682,1.820479,-0.25015548,0.17431274,Forensics,Forensics,Boat Day At the Marina,On a Bridge Atop the Heap of Friends Who Jumped
-0.8406185,1.6949311,4.013734,0.7563652,0.9908325,2.4510612,-1.4069306,0.15482402,Ice Cube,Ice Cube,Why We Thugs (edited version),Laugh Now_ Cry Later
1.1829969,0.040316027,0.72173893,-0.63921195,-0.2390621,0.24536774,0.16994748,-0.6007472,Bobby Capo,Bobby Capo,La Luna Enamora - Original,Bobby Capo Selected Hits Vol. 2
0.05663047,-0.050330587,0.62704,-0.48202214,0.4319786,0.37024838,0.33796638,-0.088806875,Sandy Posey,Sandy Posey,When Will I Be Loved,One Fine Day
-2.365606,0.64902455,1.3812265,0.4095683,1.7882683,1.3102804,-0.47416776,1.177945,Ice Cube,Ice Cube,Gangsta's Fairytale 2 (Explicit),The Predator (World) (Explicit)
0.7366832,0.7729636,0.84160936,-0.112582356,-0.6877087,0.12954082,-0.19196282,-1.2609397,US Coast Guard Band,US Coast Guard Band,Fanfare For Freedom,Liberty For All!
1.4457603,0.5459745,1.5161905,-0.3051222,-0.7303403,0.20322712,-0.21572079,-1.0042964,The Winans,The Winans,Are We Really Doing Your Will,Everything Will Be Alright_ The Power of Gospel
-0.52984256,1.4514946,3.1525667,0.8844839,0.31072712,2.0907288,-1.0592097,-0.28167155,Kathleen Madigan,Kathleen Madigan,Religion,Kathleen Madigan
1.1313254,4.6787496,7.4847074,3.071024,-1.0848815,4.471166,-2.972778,-3.3704512,Stephan Micus,Stephan Micus,Contessa Entellina,Desert Poems
1.4366425,-0.09118888,0.19199112,-0.6282256,-0.7055457,-0.6478964,0.06481758,-1.0575514,Radney Foster,Radney Foster,Again,Another Way To Go
-1.3461089,-0.24186128,-0.17834577,-0.0039056614,0.71621054,-0.026842399,-0.005549673,0.9175594,The Clark Sisters,The Clark Sisters,Drummer Boy,Family Christmas
0.11417098,-0.55599797,-1.5650773,-0.8637448,0.22551371,-1.1284063,0.434872,0.080412805,A Challenge Of Honour,A Challenge Of Honour,Heiliges Feuer,Wilhelm Gustloff
