z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,genre,track_name,track_artist
-0.704529,-1.7254133,-1.1956387,-0.16603395,1.7013551,1.8899226,-1.0918086,-0.351087,-1.598175,-2.254806,1.7659348,-2.8718643,-1.2763833,-2.500786,-1.4360596,-1.7255248,rap,My Buddy,G-Unit
1.056446,0.40741745,0.08391579,-0.37192187,0.46706,-0.2796097,-1.6412245,-1.9107871,-1.3309951,0.19666803,-0.22431946,0.05006033,-1.0791172,-1.0916858,-0.77075905,-1.1815814,rap,Blac Chyna,Lambo Anlo
1.9552013,2.2513947,3.4685035,1.1266055,-0.13209349,3.2489688,-3.5010238,0.19089462,-1.6337161,1.5718379,-1.1990854,1.3503628,0.35100418,-0.4168046,-3.3470144,-2.6309454,r&b,Que te vaya bonito,Chavela Vargas
1.0273242,-0.9332828,0.5276954,-1.0903141,2.026909,2.399332,0.9211428,-0.85453415,-0.73501265,-2.1618545,0.797214,-0.30708683,-0.8173127,-0.16524446,-0.69625777,0.7220499,rock,Power To The People,John Lennon
1.2964814,1.60215,0.2454494,0.07668325,0.36601284,1.9948645,-1.8661237,0.24805161,-2.4741263,-0.7072867,-0.19731224,0.33703697,0.45525035,-1.2232211,-1.6469942,-0.5138841,latin,PARANOIA,Jonna Fraser
0.53000206,-0.652417,-1.5981703,-1.381321,1.0009685,1.1331875,-0.65049016,-1.0378394,-2.5957403,-1.9317472,0.6836961,-0.4160354,0.25688347,-1.4641731,-0.2892415,2.049913,r&b,Stack It Up (feat. A Boogie Wit da Hoodie),Liam Payne
1.9695001,0.7475426,1.1845524,-1.233773,1.173498,1.2311583,0.09576848,-1.9204484,-2.4403899,-1.9050788,-0.7478364,0.8607138,-0.00022691861,0.9989564,-1.4833515,0.38736832,r&b,Waiting,FKJ
0.9608943,-0.7945643,0.5044498,-2.2308965,-0.25532475,-0.22743383,-0.94105947,-1.1998907,-1.1536883,-0.30031556,-2.1379757,0.8520404,-0.45044386,0.8432363,-0.1525942,1.5768436,latin,Touch Me - All Night Long,Wish & Fonda Rae
-0.2404655,-0.013082659,-0.056857176,1.3715506,1.647696,2.267546,-2.592477,0.7441661,-2.3121076,-1.5300657,1.0461316,-2.1335442,-0.55990297,-2.7409267,-3.4670362,-2.316692,r&b,Ur Highness,IAMDDB
1.4785353,-0.4016773,0.057743832,-1.993425,0.52211064,-1.3312567,0.039737117,-3.0354025,-0.21489216,-1.0112224,-0.021848239,-0.57556427,-1.9237071,-0.30061632,0.057078995,0.051882263,rap,All Of The Lights,Kanye West
1.0579631,0.08850921,-0.5111537,-0.65878284,0.73292744,1.1245121,0.56013155,-0.6008051,-1.8427562,-1.7273022,0.3616456,0.07224425,0.7304394,0.20636663,-0.31961864,1.7736859,r&b,Glow,Kelis
0.22742203,-0.3445664,-0.9079351,-1.382863,0.683665,1.8279593,-0.94989496,0.21442479,-1.2560169,-2.172244,0.97966546,-1.4120438,0.1645712,-2.199219,-1.1201749,-0.2529236,r&b,Trappes,La Fouine
1.6832308,-0.21076787,1.6679736,-1.0028658,1.3858018,-0.45144448,-0.6549348,-3.1501465,0.6961596,-0.6513861,0.28362784,-0.74250245,-3.1243105,-0.44755095,-0.8406832,-2.3578515,rock,Heavy Metal,Sammy Hagar
1.1615661,0.20715079,-0.21521439,-0.66366744,0.56363845,-0.010577798,0.48488218,-1.2728951,-1.0052432,-1.430732,0.15708324,-0.22365902,0.03467145,-0.22014901,-0.48278883,0.15156686,pop,Chasing Fire,Lauv
0.82884544,0.0017287768,-0.78820443,-0.8477737,0.6825824,0.4982371,0.12281978,-0.886712,-1.5195543,-1.4870011,0.14093259,0.021039128,0.41003624,-0.26054615,-0.30193576,1.2567142,r&b,Power,Deitrick Haddon
3.392271,2.3245828,5.4380984,1.5031992,0.1797446,1.5745745,-3.6801984,-3.2316096,-2.001764,2.77793,-3.1718564,2.2780986,-2.1499722,2.8618667,-3.1783493,-3.6155317,rock,Which Way the Wind Blows,Anthony Phillips
0.8305676,0.26677552,-1.0608726,-0.67005295,0.76716554,-0.18106964,-0.97904813,-1.7083791,-1.8514017,-0.7285698,0.3190835,-0.17647423,-1.2026159,-1.0922027,0.13917279,-0.32105663,r&b,Mo Bamba,Sheck Wes
-0.84952366,-0.33217344,-1.2744633,0.5786048,1.5895202,0.6153921,-4.2593846,0.14469433,-1.4259733,-1.449794,1.3310591,-3.4985714,-2.1580136,-4.8088603,-3.201774,-3.9629176,rap,No Mercy (feat. Denzel Curry),MELODOWNZ
0.9756327,-0.23169634,0.08848185,-0.55156606,1.3176396,0.8161137,0.8179631,-0.8792583,-0.9676285,-1.6164588,0.7431671,-0.1864386,-0.21899968,-0.77475643,-0.81654716,0.5104614,pop,One Dance,Drake
1.0278012,0.007726956,0.501019,-0.22789468,1.0784277,1.2418,0.5975006,-0.58755475,-1.9314845,-1.5915298,-0.0421327,0.17657098,0.2099103,0.32428458,-0.93705434,0.97005874,r&b,Rolling into One,Jordan Rakei
1.0263313,0.09170053,-0.079582796,-1.4457436,0.9545249,-0.8406596,-0.7305258,-2.084704,0.30886525,-1.3188,0.4259206,-1.1058367,-1.8396025,-1.1274028,-0.3537558,-1.1138376,rock,Pardon Me,Incubus
1.9023021,0.48240593,1.4706687,-0.3338185,1.5043508,-0.24668601,-1.4642096,-2.3818665,-0.38606673,-0.7313182,0.2570184,-0.67507786,-2.4100254,-1.723043,-1.9081212,-1.7908678,rock,Paranoid - 2016 Remaster,Black Sabbath
0.5821305,-0.45751825,-0.26362157,0.14077754,1.4479969,1.7226008,-0.31805527,-0.9305661,-1.4061613,-1.9053388,1.8233211,-1.5915895,-0.7021236,-1.5922067,-1.4520538,-0.9980759,pop,Cradles,Sub Urban
1.6043059,-0.07527735,1.7115004,-1.5766766,-0.11378155,0.5312046,-1.2557067,-2.1212943,-1.8920746,0.048902087,-2.6585298,1.5007865,-0.7555149,2.168721,-0.8401355,0.2617502,latin,Cut Your Teeth - Kygo Remix,Kyla La Grange
-0.7739735,-1.3380742,-1.1505888,-0.08835073,1.6516491,1.5217216,-1.6407986,-0.04482514,-1.3253602,-1.7984623,1.3243306,-2.374218,-1.3967055,-2.785822,-1.4574659,-1.6141859,rap,In the Beginning,ONEFOUR
1.1544007,0.36455402,-0.033327945,-0.79669076,0.61369157,1.6069947,0.18253432,-0.69214004,-2.0931098,-2.05542,-0.56212777,0.22428124,1.0563197,0.3536534,-0.58719283,0.87853944,rap,Last Two Dollars,Johnnie Taylor
-0.26883304,-0.08391868,-1.3383058,0.96855605,1.3884623,3.1068318,-3.111438,0.62595576,-3.6930754,-1.1870754,0.61221975,-1.3623711,0.4223133,-2.21128,-1.9386494,-0.9631757,rap,Cereal Killer,Geto Boys
1.5752529,0.8068826,1.9558123,-0.33044982,1.0181067,0.8340554,-1.7390906,-1.3821775,-1.2119918,-0.3766127,-0.8515466,0.4128012,-1.4060116,-0.25339046,-2.1839154,-1.333825,pop,Lucky Boy - Outlines Remix,DJ Mehdi
0.3289145,-0.55464476,-0.6089781,-1.4965553,0.9401026,0.25313193,-0.22263081,-0.62742615,-0.36814123,-2.0739236,0.33655927,-1.0154607,-0.22581053,-1.0369542,-0.49626526,0.5525685,pop,Naturally,Selena Gomez & The Scene
0.98219824,1.9525872,1.6163317,1.50775,0.9631954,2.5563197,-3.807801,-0.106797054,-2.0346239,0.2297714,0.51401645,-0.9767672,-0.56256413,-2.3767974,-3.4817057,-3.013598,pop,Two 10s,Quinn XCII
0.786445,0.18581638,0.39881057,-1.5916716,-0.18740436,1.9681605,-1.0942533,0.90575707,-1.1638489,-1.2992295,-0.53709733,0.8956781,1.4492015,-0.9100352,-0.92683834,0.8984882,latin,Hola Beba,Farruko
0.98506635,-0.20598689,0.09928258,-1.5395875,0.2283915,0.944819,-0.8120266,-0.9413936,-2.2456539,-0.90939885,-1.4645205,0.5388242,0.18348595,0.82879865,-0.70839554,1.4919133,r&b,Papa Was A Rolling Stone,Was (Not Was)
0.6547343,-0.6533796,-0.37252653,-1.7321218,0.9075767,1.9262599,-0.30233574,0.34615076,-1.8133892,-2.1173625,-0.5362609,0.07766114,0.90944326,-0.38963798,-0.867045,2.307525,r&b,Rock Steady,The Whispers
1.9880563,0.10365655,0.50943696,-1.6224681,0.6454545,-0.82705235,0.3365394,-2.9309413,-0.7691554,-1.3342901,-0.038955163,-0.38495308,-1.4193145,0.07857233,-0.33175984,-0.45413858,pop,If I Lose Myself - Alesso vs OneRepublic,OneRepublic
0.88172466,-1.2954547,-0.7456461,-2.1721833,1.4228045,-0.5533886,-0.011264332,-2.282638,0.33417314,-2.012473,1.1182125,-1.6675119,-1.9990438,-1.8793559,-0.44115528,-0.016465887,pop,Play My Music,Jonas Brothers
1.7578095,0.52614474,-0.07791725,-1.054971,1.2413119,1.878696,0.24619673,-0.9285722,-1.99229,-2.7440634,0.44773203,-0.1953236,0.75173944,-0.015804268,-1.0083296,0.6941532,pop,Bad,Lennon Stella
2.1107392,1.1133667,-0.49846697,-1.002252,1.0756314,-0.17339306,0.08882055,-0.8759925,-1.9653194,-2.4085085,0.34451288,0.3080185,0.022121921,-1.6606116,-1.9717345,0.5698984,latin,Leave Me Alone,Sam Feldt
-0.16560218,-0.8285204,-1.1770716,-0.8922527,0.27976802,1.8540295,-1.4973338,-0.2207868,-3.1106303,-1.037396,-0.58765775,-0.35699373,0.55039835,-0.59982836,-0.33216798,0.93507093,rap,One,Ghostface Killah
0.46702197,-0.7551538,-1.5311732,-1.3772168,1.1557614,0.31845313,0.27846956,-0.91708094,-1.1051416,-2.700622,1.4401448,-1.7396414,-0.48469567,-1.6399696,-0.8424991,0.6769903,pop,Did I Mention,Jeff Lewis
0.5060088,-0.49684003,-0.6716684,-0.6159004,0.8317985,1.2136992,-0.7979419,0.17944162,-2.1524532,-1.7123575,0.26952025,-0.66179836,0.66115797,-1.4599133,-1.362288,0.96669763,r&b,Ain't It Funny - Murder Remix,Jennifer Lopez
0.860262,-1.0055658,-0.5333843,-2.3840663,1.4773897,-0.72990084,0.6916963,-2.888895,-0.25097784,-2.6397614,0.8065681,-1.5988328,-2.057364,-0.74537134,-0.094532475,-0.71606594,rock,Walk Again,BrokenRail
-0.5101446,-1.0203621,-1.1333421,-0.20397113,0.6218611,2.9045405,-2.050749,0.25696027,-3.2911885,-1.1646357,-0.29012674,-0.86679995,0.5022671,-0.8727744,-0.85972273,0.20875394,rap,Represent - Explicit Album Version,Nas
0.25670344,-0.19683203,-0.73049074,-0.98478425,0.55634135,-0.544273,-1.5900983,-1.3619057,-0.17958166,-0.8930461,0.6416287,-1.7270715,-1.1982713,-2.0761352,-0.8932323,-1.0698838,edm,...Ready For It? - BloodPop® Remix,Taylor Swift
0.8756724,-0.68686247,-0.488079,-2.5061884,0.295858,-1.3698577,-0.38121986,-2.2022705,0.1990537,-1.2289001,-0.29641548,-0.8880844,-1.3373119,-0.007964946,0.36416385,0.24146864,rock,Middle of the Road - 2007 Remaster,Pretenders
1.8401836,0.83103704,1.4365759,0.01333997,0.8942433,1.1723694,-0.07892802,-1.5007406,-0.9007191,-0.4861875,-0.04742446,0.69664603,-0.4280077,0.9363877,-0.8480894,-0.2976588,r&b,From Eden,Hozier
0.8382943,-0.3879732,-0.81864065,-2.6544666,0.39402884,-0.4853275,-1.0702634,-2.159907,-0.4768147,-1.8224422,0.59706676,-1.502803,-0.9678556,-1.1890945,0.10396828,0.06267153,edm,Umbrella,Rihanna
0.42908996,-1.0092171,-0.25077856,-2.1059637,1.1532763,-0.23181483,0.34752062,-1.2379029,0.49339193,-2.1421328,1.3306843,-1.6752317,-1.7384369,-2.454393,-0.49523482,-0.96800464,edm,Kundalini,Headhunterz
0.6998281,0.051082812,0.31029868,-2.056467,-0.3321498,0.87265897,-1.1401262,-0.62370056,-0.32998848,-0.6641159,-0.21298602,0.26310995,0.08003497,-1.0133555,-0.29871634,-0.13224745,rap,Ferrari,Duki
0.2728454,-0.39896467,-0.7098404,-0.91720855,0.8627774,0.21443838,-1.0971068,-0.5780723,-1.3624797,-1.456248,0.23832387,-1.0755032,-1.3748618,-2.0808709,-1.4104973,-0.75504535,pop,Goodbyes (feat. Method Man),The Knocks
1.7210432,1.568785,-0.040959157,0.5727716,1.2696495,1.1675512,-1.5864772,-0.41516536,-2.9014752,-1.2072021,0.04969938,0.59414995,0.567116,-1.588747,-2.667595,0.48085186,r&b,You Don't Know,702
0.31216973,-1.2695626,-0.50565624,-1.1981181,1.5438998,1.4910977,0.97546273,-0.6167167,-0.91707826,-2.5110626,0.85109895,-0.79312277,-0.34130242,-0.5447589,-0.27028552,0.83517295,rock,Beverly Hills,Weezer
2.133481,-1.1376462,1.49428,-3.5456383,-0.40209875,-1.3595101,-0.85050184,-4.1125107,-0.28814554,0.87129325,-2.228386,0.8595691,-2.3021493,2.4062865,0.7678786,1.3771597,rock,Stranglehold,Ted Nugent
2.6284993,1.4438639,1.1929308,0.2791309,1.2632177,1.3581246,0.16691382,-1.1664783,-2.1067367,-0.9414004,-0.15871775,0.84117395,0.52742565,0.14382906,-2.078054,0.15569721,r&b,Put a Smile on Your Face,Durand Jones & The Indications
1.8975066,-0.0024147406,0.9048694,-2.2605321,0.3000964,0.90209115,0.52606016,-1.9200304,-1.9243523,-1.6047741,-1.5360402,0.93347055,0.14975789,1.3494139,-0.44040796,1.1583589,rock,Magpakailanman,Rocksteddy
1.4011577,0.023687735,0.28245777,-1.7357953,-0.02564127,0.026577488,-0.0028984975,-1.6065964,-1.519339,-0.99008757,-1.5025735,0.51646745,-0.19598073,1.1401377,-0.03663039,0.7569259,r&b,I Need An Angel,Ruben Studdard
0.72319126,-0.69102025,-0.23595278,-2.0808868,0.047786035,0.7632786,1.1104188,0.11308196,-1.4900305,-2.1097069,0.36534715,-0.13474746,1.0700986,-0.4683236,0.18282449,1.639704,latin,Bailando - English Version,Enrique Iglesias
1.1632122,0.0045575425,0.4217447,-0.7527948,0.9235486,0.9494381,1.013117,-0.8349629,-1.4679136,-1.9037291,0.28198153,-0.17586668,0.46553662,0.09525277,-1.0332117,0.80140257,latin,A Different Way (with Lauv),DJ Snake
0.45437902,0.12410209,-0.50844586,-0.8709433,0.45204625,-0.4338459,-1.9605579,-1.5509906,-1.0787777,-0.47879454,-0.40832913,-0.87078625,-1.5943685,-1.2576876,-0.69285876,-1.3150221,rap,A$AP Forever,A$AP Rocky
1.8712864,0.5229149,1.0326762,-0.8112253,0.04418815,-0.057708025,0.399426,-1.7841699,-0.78060853,-0.52609426,-0.4229218,0.5140392,-0.3110175,1.0173893,0.04259178,-0.15567112,latin,Luna,The Rose Monarch
2.1969695,-0.39950576,1.7203691,-0.25577772,2.5846384,2.6335742,1.31979,-1.0911487,-1.4760473,-2.8442025,0.99581105,-0.06433159,-0.9035775,-0.11152132,-1.948045,-0.19858286,rock,Centerfold,The J. Geils Band
0.6232926,-0.6340472,1.183212,0.4827264,2.0665505,2.7238219,-0.82992303,-0.52842075,-1.9073232,-0.94132054,0.4835227,-0.3274035,-1.4136726,-0.97391874,-2.1264353,-1.1020368,rap,Fight The Power,Public Enemy
0.12937537,0.47643182,-0.9753651,-0.073274106,0.7111233,0.3624798,-4.5185547,-1.1275911,-1.3250289,-0.89215606,2.148568,-3.6848755,-2.5623147,-4.6339774,-2.3475983,-4.5094123,latin,Kom Bij Mij,Hansie
0.9194532,-0.18728417,0.8804696,-1.6418264,0.4791818,2.995604,-0.17772754,0.23528302,-0.8314863,-1.7136064,0.11613203,0.70389396,0.73468465,-0.5176548,-0.6465693,0.85187227,latin,Hoy,Bonka
0.6134427,-0.24932933,-0.25021553,-1.4755847,0.6216227,0.03834951,-0.5831741,-1.1803156,-0.36798543,-1.3349046,-0.275858,-0.32407105,-0.70695764,-0.6918046,-0.44342545,0.11206184,pop,Someone That Loves You,HONNE
0.26078087,-1.3489742,0.67872924,-0.37021247,1.81289,2.490916,0.31704712,0.25077608,-0.9171133,-1.3380954,0.76133555,-0.36501592,-0.7663314,-0.7425995,-0.7761199,0.1482193,r&b,This Is How We Do It,Montell Jordan
-0.42132843,-1.204639,-2.2017097,-0.96328676,1.0533748,1.3635362,-0.6749638,-0.4131745,-2.9744034,-1.7949226,0.8388286,-0.8917218,-0.09517143,-1.5334134,0.2621585,1.2280838,rap,Bitch Please,Snoop Dogg
1.4249992,-1.0490077,0.16208315,-3.469095,0.0727415,-2.011194,-1.5810363,-4.353891,-0.27831274,-0.3190077,-1.462265,-0.26193684,-3.2727442,1.017411,0.4441975,-0.73389584,rock,How Soon Is Now? - 2011 Remaster,The Smiths
0.37979478,-0.8509806,0.28151596,-2.3438141,0.212001,2.5919025,-0.6208661,0.3410828,-1.0820357,-1.9497801,-0.2739356,0.14567798,0.30051735,-1.4713743,-0.93351185,0.28157282,rap,"Comprendes, Mendes?",Control Machete
0.96929497,0.36387667,-0.3597353,-0.74747866,1.235748,0.46831724,-1.5024624,-0.8026891,-0.93730134,-1.5354372,0.35540238,-0.46618772,-0.7030859,-2.185034,-1.7102398,-0.11552808,r&b,GAMES ON YOUR PHONE,24kGoldn
1.0137022,0.31406477,0.5213618,-0.4830996,0.47675517,0.5132575,-0.77306354,-0.5743273,-1.421762,-0.7007635,-0.8317092,0.40726656,-0.12412193,-0.40447456,-1.1642733,-0.04066733,latin,The Bones - with Hozier,Maren Morris
1.5657654,-0.6517035,0.18331134,-2.6919446,0.3759543,-1.1921294,0.121576875,-3.0251856,-0.078848496,-1.0291636,-0.6526353,-0.46681178,-1.7923692,0.76711804,0.5666316,-0.056680802,rock,Silent Thunder,Crazy Lixx
0.14807756,-0.6603369,0.82847244,-0.94430447,1.2011279,1.9165748,-0.92390394,0.2907661,-1.5443953,-1.7159613,-0.019991517,-1.1431403,-0.70408654,-1.5125585,-2.2115977,-1.2820143,edm,Cinnamon Girl - Radio Edit,[dunkelbunt]
2.2294014,1.3650273,1.6163205,0.3503782,1.2224154,0.32520893,-1.602792,-2.1337802,-1.4750699,-0.92297435,-0.25776187,-0.23624273,-1.4881761,-0.3619345,-2.1404068,-2.187824,r&b,GOOD DIE YOUNG,Elley Duhé
1.2661431,-0.32430476,0.46001148,-1.4087524,1.4036032,1.1234448,0.8784045,-1.1917777,-0.8946818,-2.1132176,0.6199445,-0.20554365,0.066964574,0.050743587,-0.44219336,0.90064937,rock,Enjoy the Silence - Single Mix,Depeche Mode
0.42172018,-0.699141,-0.75432044,-1.9217496,0.20470223,1.0214764,0.41498747,-0.15019539,-0.6952998,-1.9853019,-0.019811735,-0.26859713,0.89014566,-0.28974152,0.3412532,1.6445348,latin,Suavemente,Elvis Crespo
1.3340472,0.20264634,-0.7263228,-1.2292681,0.32621244,-1.0059947,-0.9243865,-1.4281045,-0.8886547,-1.1641454,-0.5046284,-0.6838863,-0.5645437,-1.5140946,-1.0609486,0.04789085,pop,Push My Luck - Famba Remix,The Chainsmokers
1.063922,0.3712671,-0.38657147,-0.92669857,-0.18336451,-0.6918522,-0.9115036,-1.2970634,-1.6379335,-0.46676877,-1.18507,0.0866192,-0.18888259,-0.47833127,-0.33634785,-0.10880536,rap,BUTTERFLY EFFECT,Travis Scott
-0.7347184,-0.9950992,-1.733632,-0.7659185,1.0844995,1.0043435,-3.1979601,-0.75969654,-2.2974997,-1.3254641,0.60078156,-2.4278302,-1.5656934,-3.0458298,-1.1313671,-1.694428,rap,Definition of God,Sean Price
1.5852942,-1.0182844,1.0901325,-2.1767771,1.9583304,-0.6192721,0.9376825,-2.7627668,-0.032092467,-2.3517818,0.66516834,-1.1639888,-3.0376058,-1.4019864,-1.1076884,-1.4339788,latin,Fed Up,LVNDSCAPE
1.6713909,0.3004991,-0.589081,-2.1118445,0.3525094,-0.8414968,-0.20538011,-1.6189132,-1.1939099,-2.3674095,-0.50393265,-0.5427657,-0.53620225,-1.2530413,-1.0549473,0.3139431,edm,Let Me Love You - Zedd Remix,DJ Snake
0.018118836,-1.1478053,0.5509706,0.90923506,2.1299357,3.5660927,-0.5339168,0.14115572,-2.3574028,-1.6041373,1.1372347,-1.3565192,-0.72666657,-1.2228901,-1.739068,-1.4022974,rap,Murder Avenue,Geto Boys
0.56003076,-0.6993323,-0.43596566,-2.314647,1.1467807,-0.61149764,-0.14454041,-1.7303727,-0.3193128,-2.0582218,0.15762687,-0.8781321,-1.4970453,-1.3539143,-0.9696459,-0.14490913,rock,What You Want,Evanescence
0.5882782,0.85937834,0.9222858,0.41654325,0.007976368,0.54051244,-4.339174,-1.1479514,-1.0393043,0.52717,-0.4701909,-1.6426799,-1.7339787,-1.984685,-2.549433,-4.140158,rap,Sach Too Much hai,Muhfaad
1.1435319,-0.6582137,0.25426233,-1.875957,0.43820706,0.94860363,0.09914471,-1.7014985,-1.1588218,-1.3293879,-1.110918,0.18771826,-0.71082246,0.8161746,-0.33698362,0.97496146,pop,Where You Wanna Be,Charles William
0.8248725,-0.8802707,-0.645773,-1.5161349,1.1457549,-0.2025682,0.37478298,-1.1534606,-0.4866076,-2.2908344,1.0609958,-1.4269117,-0.54567045,-1.6917472,-0.6927187,0.8549918,pop,All the Time - Don Diablo Remix,Zara Larsson
1.1424984,-0.2894087,-0.6536099,-1.7897924,0.5597836,0.008173525,0.28866035,-1.6615875,-1.0507045,-1.7225168,-0.013695866,-0.12117724,-0.3754445,-0.69088113,-0.55438465,1.587985,pop,Body Back (feat. Maia Wright),Gryffin
-0.3881775,-0.4163608,0.12866816,-0.039941315,1.8327765,1.2921417,-4.4529696,-0.63837314,-1.1919007,-0.6005871,0.6044335,-2.4722476,-2.8353903,-3.6069345,-3.1007824,-3.672979,rap,One In A Million,Pete Rock
2.1943858,-0.4305507,0.4685759,-2.4820051,0.43733105,-0.19124398,0.2597978,-3.0211647,-1.6324553,-1.1212023,-0.7518484,0.70084524,-1.1087421,1.4390938,0.060679104,0.61022407,pop,Like a Prayer,Madonna
1.2725536,-0.4070609,1.5373572,-1.2129153,0.44470373,1.5085144,0.25002083,-0.20122392,-0.28639746,-0.86113566,0.013090119,0.790185,-0.059830002,-0.51982963,-0.64387405,0.14299706,latin,Te Quiero,Flex
0.3714258,-0.45496994,-0.38508976,-0.7853121,0.64074475,0.7776221,-0.020506896,-0.5853118,-1.4620154,-0.6700749,-0.07384166,0.23096442,-0.098884754,-0.104734644,0.31257197,1.2875985,r&b,Palm Trees - Motez Remix,GoldLink
0.95852435,-0.034892537,-0.5987643,-1.9321241,1.2854817,-1.3640772,-1.0035183,-2.5218225,-0.6657162,-1.8474588,0.40740493,-1.3257797,-1.9318426,-1.7274733,-1.188992,-0.69846636,rock,Memory,BrokenRail
0.4484949,-1.0262707,-0.84196573,-1.4673101,0.6709665,0.13740537,1.2684866,-1.1762702,-0.45516735,-1.8422372,0.488455,-0.8899796,-0.17877656,0.058167033,0.7211885,1.3010621,rock,Unskinny Bop,Poison
1.3996983,0.748057,1.4500055,0.29712424,0.41783196,2.3870614,-0.69921243,-0.10075249,-2.2459912,-0.24581888,-1.7220798,1.5083107,0.8056891,1.5468087,-1.4496301,0.42852244,r&b,The Barrel,Aldous Harding
1.415336,0.22870585,-0.41995567,-1.6915294,0.63292944,-0.05422406,-0.20864975,-1.355268,-1.7437414,-2.3401968,-0.55840755,-0.21620728,-0.18167561,-0.39207762,-0.9105952,-0.15003178,pop,Diamonds,Rihanna
0.9684641,-0.6351822,-0.88483024,-1.8695989,0.2305288,1.0838442,0.23097675,-1.3494937,-1.66927,-1.628243,0.11578459,-0.57978815,0.38693726,0.6600313,0.73852533,1.7166324,edm,Get It Right,Aretha Franklin
1.3158982,-1.315489,-0.16406967,-2.878117,0.8124424,-0.4757507,0.5023534,-2.9806778,-0.69731826,-1.7721614,-0.71443236,-0.3707652,-1.2674954,0.47271425,0.3057984,1.1045095,rock,Supersonic - Remastered,Oasis
0.55526,0.6508751,-0.71085256,0.28786552,0.099548295,1.2095383,-1.4778999,0.2670833,-2.8633258,-0.6350901,-1.0007569,0.2958933,0.8666426,-0.540128,-1.2599761,0.0983126,r&b,Plug Walk,Rich The Kid
1.4682844,-0.49168172,-0.33921373,-2.2711744,0.5896568,-0.9538835,0.04547826,-2.5864193,0.5476782,-1.5239899,0.3703171,-1.0601611,-1.6231449,-0.2555869,0.503214,-0.30598462,pop,Thunder,Imagine Dragons
0.50114256,-0.7058146,0.091641694,-1.9260777,0.2764628,1.6763667,0.28255278,0.18731408,-0.51289046,-1.8632514,0.73988533,0.16765371,0.68305886,-1.177453,-0.04460441,0.833892,latin,Una Locura,J Alvarez
0.54052734,-0.9765443,-0.95448846,-1.4257331,1.4346361,1.7664448,0.321314,-0.81597495,-1.3210708,-2.4108245,0.9020191,-0.6765348,-0.6032517,-0.85236007,-0.21002509,0.95013374,edm,Step Back (VIP Mix),Chocolate Puma
0.6708058,-0.20250317,-0.395029,-2.1375813,-0.085622706,0.4832311,-0.7187796,-0.18105072,-0.11366108,-1.2248504,0.70733416,-0.21043126,0.41238388,-1.654587,-0.021074671,0.40471816,rap,Supuestamente,Ozuna
1.3086222,-0.62400526,-0.5613684,-2.2172348,0.73753655,-0.38291952,0.53130215,-2.1011386,-0.61364543,-1.8642094,0.54521525,-0.84177893,-0.64032155,-0.81017846,0.25594518,1.2946924,rap,Easy Does It,Wildstreet
2.133646,-0.052512728,0.9301629,-1.9454916,-0.3558595,0.00842005,0.4756351,-2.755003,-1.5155679,-0.5101177,-1.5436195,0.8059164,-0.68405294,2.3268826,0.518624,0.64967537,rap,Tired Old Dog,The Devil and the Almighty Blues
-0.13237713,-0.54723066,-1.2758105,-0.11763719,0.95857954,2.299027,-0.43889675,0.6492067,-1.5639917,-2.0967824,0.918813,-1.2309523,1.1069623,-1.2672081,-0.6870988,0.7077327,r&b,MEGATRON,Nicki Minaj
2.2705982,-0.01039768,0.029015878,-2.2339077,1.1078727,-0.020243749,0.9742604,-3.0688272,-1.3836355,-2.6938307,0.07038876,0.13579063,-1.2106243,0.29318014,-0.71642673,0.42262977,pop,Sleepwalking,The Chain Gang Of 1974
