track_id,track_name,track_artist,playlist_genre,playlist_subgenre,language,encoded_genre,genre,kmeans_cluster
6ZANrVuAMp2rpjhfbOuJly,Same Old Love,Selena Gomez,pop,post-teen pop,en,2,pop,5
6ZAwEE4kTdtvyE66iRhFxR,Real Wild Child (Wild One),Iggy Pop,rock,permanent wave,en,5,rock,5
6ZcdAII7aNBWqq7ZIjzoQe,Stay (Electro Swing Remix),11 Acorn Lane,edm,electro house,en,0,edm,5
6ZdiSlze1mj4NLzAf5sPpN,Judas,BANKS,pop,indie poptimism,en,2,pop,5
6ZdUGXn6KUWYCMZNA8NhYJ,Are You with Me,Lost Frequencies,pop,electropop,en,2,pop,4
6zeE5tKyr8Nu882DQhhSQI,Dust in the Wind,Kansas,rock,album rock,en,5,rock,2
6zeeWid2sgw4lap2jV61PZ,Better,Khalid,pop,electropop,en,2,pop,2
6zfczP87XO2SxWlQtnjFNa,The Look,Metronomy,pop,indie poptimism,en,2,pop,2
6zFOtRDPGngLjOA9q5pJaj,This Island Earth,Bryan Ferry,pop,electropop,en,2,pop,2
6ZfTIN0gmZft7Ewe9gjOyR,SAVAGES,Ice Nine Kills,rock,hard rock,en,5,rock,1
6ZgNHo2VF3Nv3gBqn131xJ,U Make Me - Diviners Remix,Disco Fries,edm,progressive electro house,en,0,edm,5
6ZifCCNZnqWrtIeBp7RWP9,Livin' in a Country Song,Upchurch,rap,southern hip hop,en,4,rap,5
6ZixfeFT8V0Nle1rMZAekY,Next to Me,Otto Knows,latin,tropical,en,1,latin,2
6ZizKmm2kQY7e77rXrlwWs,Krispy,Loyle Carner,pop,indie poptimism,en,2,pop,2
6zJDw4HRcwXVsyaAfSZJQE,So Careless,The Tea Party,rock,hard rock,en,5,rock,5
6ZJUTPXfcEZgPbdvvbkCvm,Bells & Circles,Underworld,rock,permanent wave,en,5,rock,3
6Zjw7NdXuLiwULHgyJ0Jk8,Outside,TENDER,pop,indie poptimism,en,2,pop,5
6ZkeEVV8OVRuhZfzB28DlD,Heaven On Earth - Radio Single,Planetshakers,pop,dance pop,en,2,pop,5
6ZL0SPKgUnLs7VwNrlSvXt,Yarim,Hasibe,latin,latin pop,tr,1,latin,5
6zl319nC7f5Xnw1tVq0UCK,HOLD UP (feat. Queen Naija),DDG,r&b,neo soul,en,3,r&b,1
6zlYaRWFJkEF8mr1CLkbMW,Fuik,Henkie T,latin,latin hip hop,nl,1,latin,0
6zM4fg3BvLOJNlQMsiDQEU,Somebody,Escape With Romeo,pop,electropop,en,2,pop,3
6ZM4JtlEM2xraDsOKT0olZ,Waiting For Love - Carnage & Headhunterz Remix,Avicii,edm,big room,en,0,edm,5
6ZMda6mscE8eRkuwlw8yFB,Bedsitter,Soft Cell,pop,electropop,en,2,pop,5
6ZmHAZo4Tn1b2LMdEic0uC,Summer In The Winter (feat. Omarion),Kid Ink,rap,southern hip hop,en,4,rap,4
6zMUIb4uce1CzpbjR3vMdN,Foolish,Ashanti,r&b,urban contemporary,en,3,r&b,5
6zNPPFFrxmhpTQejOn1Wm1,Sending All My Love,Linear,latin,latin hip hop,en,1,latin,5
6ZnVDTG0j7uod6iEwf5nF8,Until the End (feat. Joe Gil),Dirty South,edm,progressive electro house,en,0,edm,1
6zo4iy2sdLMWeDf2b7dpPg,Cazal (feat. Miami Yacine),Zuna,rap,gangster rap,de,4,rap,4
6ZOBP3NvffbU4SZcrnt1k6,Kryptonite,3 Doors Down,rock,permanent wave,en,5,rock,5
6zoG4qagYh0UGIYwWOpE1z,"Honey, I'm Good",Andy Grammer,latin,latin hip hop,en,1,latin,5
6zOg9gP62RJSsKFeOBAgvH,Only You-Bad Boy Remix (feat. The Notorious B.I.G. & Mase),112,r&b,new jack swing,en,3,r&b,5
6ZoJ8bgGyCuGQ8shhKGkeg,Lost,The Cranberries,rock,album rock,en,5,rock,1
6zonhXHUitdQqZTqylx7Jf,Summer - Diplo & Grandtheft Remix,Calvin Harris,rap,trap,en,4,rap,5
6zP0ipJNBVe3G9gtmtcdWl,Greed,Scarface,rap,southern hip hop,en,4,rap,4
6Zp0xvhkmV7OE1iKuvVclq,Heaven,Mary Mary,r&b,urban contemporary,en,3,r&b,5
6zpCJDhdpHPZCcFCJZDqX5,High You Are,What So Not,pop,indie poptimism,en,2,pop,5
6ZQSvQh5wb2M5AaEaoymMY,Don't Leave Me,Blackstreet,r&b,new jack swing,en,3,r&b,5
6zQyu8L8yUuJkl6LbQ6iKU,Cardiac Arrest,Bad Suns,pop,indie poptimism,en,2,pop,5
6zSe7ZKNjb6Zl5AP78y5QN,Plenty,Guru's Jazzmatazz,r&b,neo soul,en,3,r&b,4
6zsk6uF3MxfIeHPlubKBvR,Get Ur Freak On,Missy Elliott,r&b,hip pop,en,3,r&b,0
6zSZI2W8Jg8WCNqKma2tPL,Home - Tiësto Vs. twoloud Remix,Dotan,edm,big room,en,0,edm,1
6zTABPrCYA8fm5ZpWrzKbz,Latin Lingo - Blackout Mix,Cypress Hill,latin,latin hip hop,en,1,latin,4
6zTrjuegh6paqZfyYMLwro,A Banca Sessions #1,A Banca Records,r&b,hip pop,pt,3,r&b,0
6Zu27PkzMSe2oL9kgCXyk3,Still In Love,Thirdstory,r&b,neo soul,en,3,r&b,5
6zuJ3bs99RchNQ7JUOSY1k,Money Note,Camille,rock,album rock,en,5,rock,5
6ZvA8Difc7oFBxfZXJ6JuT,BDK (feat. Gilli),KESI,rap,hip hop,fr,4,rap,0
6ZVXZ9Dfd70tZ8ZAkHUToE,Trzy Butelki,White 2115,rap,hip hop,pl,4,rap,0
6zW36Sf7bTVc7ajfzrafGT,The One For Me,Joe,r&b,new jack swing,en,3,r&b,4
6zw6EBrOdGTbKzC0djTOlD,Bandolera,Anuel AA,latin,reggaeton,es,1,latin,4
6zWIAnsWUkqLHh98QCvaY6,Miracles (feat. Bjørnskov) - Charlie Who Remix,Martin Jensen,edm,electro house,en,0,edm,4
6ZWkf3FDQQmyeel23ECpIP,Carreira Solo - Ao Vivo,Gusttavo Lima,edm,pop edm,pt,0,edm,1
6zWLmJxa1AjS9fhlDtgSKA,Something Good (feat. Speelburg),Bondax,r&b,neo soul,en,3,r&b,4
6zxduHMczryEbhZ5NGyiPU,Let Me Clear My Throat - Old School Reunion Remix '96,DJ Kool,rap,southern hip hop,en,4,rap,4
6zXjPUNosoQfTR2t4wgP8s,Em Off,Matheus Queiroz,rap,trap,pt,4,rap,4
6ZxrUCaynLgKSUudACOTwj,Cold,Crossfade,rock,hard rock,en,5,rock,1
6ZYuLBPPgp3fSkRykxcblQ,I Need You - Live,Tom Petty and the Heartbreakers,rock,permanent wave,en,5,rock,1
6zyXhzPJg7dCGuC5ToIxqN,Silicon Valley,Anderson .Paak,r&b,urban contemporary,en,3,r&b,0
6Zyz8lsnMFpIrCTuvGurCB,New Kid in Town - 2013 Remaster,Eagles,rock,permanent wave,en,5,rock,2
6zyZGBI0mUgGGjYzeNf04L,Unlove You (feat. Ne-Yo),Armin van Buuren,edm,big room,en,0,edm,5
6zZJkvtu3N9GhbSQdVzsKT,I Still Love You,Next,r&b,new jack swing,en,3,r&b,2
707Sfl5gopQ04y2WcqBIc0,You Are The Woman,Firefall,rock,album rock,en,5,rock,1
709ffFK4o4MtG1NKoLvOma,Major Tom - Coming Home,Peter Schilling,pop,electropop,en,2,pop,2
70aBlCLalffIq1c1cng6zO,Giving Him Something He Can Feel,En Vogue,r&b,new jack swing,en,3,r&b,2
70ATI6K6i1TXfRfID7bcN0,Where Is The Love?,The Black Eyed Peas,pop,indie poptimism,en,2,pop,5
70B5oP5ng1QYClkJ9CeWly,World In My Eyes - 2006 Remastered Version,Depeche Mode,pop,electropop,en,2,pop,3
70Bcx7FG6i9ad90se4kSS9,Aviéntame,Caifanes,rock,album rock,es,5,rock,5
70C4NyhjD5OZUMzvWZ3njJ,Piano Man,Billy Joel,rock,classic rock,en,5,rock,3
70cTMpcgWMcR18t9MRJFjB,I Gotta Feeling,The Black Eyed Peas,pop,electropop,en,2,pop,1
70eDxAyAraNTiD6lx2ZEnH,Ex's & Oh's,Elle King,pop,dance pop,en,2,pop,5
70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),Ed Sheeran,pop,post-teen pop,en,2,pop,4
70EYRjEmK12XiCX9E98upr,When Will I See You Smile Again?,Bell Biv DeVoe,r&b,new jack swing,en,3,r&b,5
70gUpEnhuX4OxklDsYewHY,365 - Jonas Aden Remix,Zedd,edm,big room,en,0,edm,5
70hvCk6sUutFjKA1Y4W1mc,take me on,joan,pop,indie poptimism,en,2,pop,1
70iDnqYvxCPl3mPd3ddxgD,Another Sad Love Song,Toni Braxton,r&b,new jack swing,en,3,r&b,5
70iKezMwKdKq7kRtORKY5B,Feel It Too,Tainy,r&b,urban contemporary,en,3,r&b,0
70K0ezmzYEZeqoSaZMyP7o,Let It All Go,Birdy,pop,indie poptimism,en,2,pop,2
70khXICDeTTxgYtw3EysKH,sweetener,Ariana Grande,pop,post-teen pop,en,2,pop,5
70lnL3QaSOIIyMa2X9aVRL,Perro Fiel (feat. Nicky Jam),Shakira,latin,latin pop,es,1,latin,4
70mg60zcy50n3NWrjWlyRY,Every Night - Remastered 2011,Paul McCartney,rock,album rock,en,5,rock,2
70mkLFWSI7m32pryOXcjsl,Superlove (Avicii vs. Lenny Kravitz) - Radio Edit,Avicii,edm,progressive electro house,en,0,edm,3
70nmZhHZLNVYWP4NON41Zw,Runnin' Thru The 7th With My Woadies,$uicideBoy$,rap,gangster rap,en,4,rap,0
70OBOxYnVHt07Vgv1KgjKu,Single Ladies (Put a Ring On It),The Cleverlys,r&b,hip pop,en,3,r&b,0
70PH29yzcK8ZQVseOZlAJG,Save Tonight,Sam Feldt,latin,tropical,en,1,latin,5
70qmp46oXjH8hapj9l1lbE,The Dance,Struggle Jennings,rap,southern hip hop,en,4,rap,1
70RMVzexrIvYJiFEnuGymb,Deliverance,Bubba Sparxxx,rap,southern hip hop,en,4,rap,5
70RrIIfbY4OjEdX9xnVr3X,Freedom,Zucchero,r&b,hip pop,en,3,r&b,5
70SjyVMzhmMeJQD8hOmIBp,Put Me Thru,Anderson .Paak,r&b,urban contemporary,en,3,r&b,5
70uUF91sbfXOyH4AInWYUw,Todo a Pulmon,Miguel Rios,rock,album rock,es,5,rock,2
70uUmt0fNudal1sT9AfGqL,Winter's Ballad,Cuco,rock,permanent wave,en,5,rock,2
70Vdd1gx5tn84jkAU31ASv,Sexy And I Know It,LMFAO,pop,electropop,en,2,pop,4
70vvnTUamBXOc0vRk7BBDu,Poker Face,Lady Gaga,pop,post-teen pop,en,2,pop,5
70Wisxtvi1DJrPMFvCpZQu,Do You Believe (Original Mix),Poolside,pop,electropop,en,2,pop,3
70Wsfvr0gJmTzHPSnJyJJE,One In A Million,Apollo LTD,pop,indie poptimism,en,2,pop,5
70WSr32oW4jC1na5I0j0D6,Anemone,The Brian Jonestown Massacre,rock,permanent wave,en,5,rock,3
70wYA8oYHoMzhRRkARoMhU,When You Were Young,The Killers,rock,permanent wave,en,5,rock,1
70YPzqSEwJvAIQ6nMs1cjY,In Your Arms (with X Ambassadors),ILLENIUM,pop,dance pop,en,2,pop,1
70YvYr2hGlS01bKRIho1HM,La Grange - 2005 Remaster,ZZ Top,rock,album rock,en,5,rock,4
70Z9t1qhytWtG4cCmmi7mU,I Wanna Rock,Twisted Sister,rock,classic rock,en,5,rock,5
70zg99pT51vB4wlMS7e4q7,La Playa - Remix,Myke Towers,rap,trap,es,4,rap,4
70zRDnEkOhVb51fZA13khd,Yallah Goodbye (feat. Gringo),Summer Cem,latin,latin pop,de,1,latin,4
711gGx1GpUv9YW9KTSfJfH,Home,Caribou,r&b,hip pop,en,3,r&b,4
711MglQhnhOF3UAiAs9A59,Robbery,Juice WRLD,rap,trap,en,4,rap,5
712jeLmkHcf7Ruow0g0V6W,Paid Dues,8Ball,rap,southern hip hop,en,4,rap,4
714hERk9U1W8FMYkoC83CO,You Sexy Thing,Hot Chocolate,rock,album rock,en,5,rock,5
717lZxxn53x2B0eucGiD1Z,All Night,Parov Stelar,edm,electro house,en,0,edm,3
71aq76EEn08wWdU1X9zM0g,Turn - 2015 Remaster,New Order,rock,permanent wave,en,5,rock,3
71bHPfBGCQ6FmJeyvQAEKv,Fireflies,Bassjackers,edm,big room,en,0,edm,5
71Cid4UeolaHRzdbmMDAVb,Get A Way,Maxx,pop,dance pop,en,2,pop,5
71cUqXJ3h1r0Ees6YdENLU,Coffee,Sylvan Esso,pop,dance pop,en,2,pop,2
71EHOyEOhNx1SzTebRRyng,Weak,SWV,r&b,urban contemporary,en,3,r&b,2
71fcC7BuScQCY40HIiMyal,Tender Kisses,Tracie Spencer,r&b,new jack swing,en,3,r&b,2
71G8h9UiqlkXFvBUOKFviS,So High,JAYLIEN,pop,indie poptimism,en,2,pop,1
71GAvRsilpo9pqd0vYn8Mo,Mamita,CNCO,latin,reggaeton,es,1,latin,5
71gU4Kd5eQXcg5npdYheJE,Jet Airliner - 2003 Digital Remaster,Steve Miller Band,rock,classic rock,en,5,rock,1
71HJ6PCDao3hcgOEUX8M22,Karma,Robinson,pop,indie poptimism,en,2,pop,5
71jGGLe5VtEHjIk5dU2W3S,Red Eyes,The War On Drugs,pop,dance pop,en,2,pop,3
71lboXdN743zXxlfrsOSC1,Blackfield,Blackfield,rock,album rock,en,5,rock,1
71mDjdeVK9sqXmamMHaAfX,Some Cut (feat. Cutty),Trillville,rap,hip hop,en,4,rap,4
71NeNcFTkxPPaGf1Er96Ss,Best Friend,Ady Suleiman,r&b,neo soul,en,3,r&b,0
71nHBn2WKYkjSlwf4GH0JF,Viraal,Frenna,latin,latin hip hop,nl,1,latin,4
71nvXPQMmYflxqil6Q9ehh,Oceans,Coasts,pop,indie poptimism,en,2,pop,1
71pdnPwplhMtpcz8UUL4rB,Ik Mis Je,Architrackz,latin,latin hip hop,nl,1,latin,0
71PgBc2BnQtIBq6Ct2jDMO,Knockin' On Heaven's Door,Guns N' Roses,rock,classic rock,en,5,rock,3
71PKZrhUMowmuTCFPZ6aCY,Fangs,Night Riots,pop,indie poptimism,en,2,pop,1
71SDPonZOsIKNtqnaX8LXj,Low Life,Future,rap,hip hop,en,4,rap,2
71SidvkT6LCBHRZI858TsQ,Absolutely Smitten,dodie,pop,indie poptimism,en,2,pop,1
71SvEDmsOwIWw1IozsZoMA,Any Way You Want It,Journey,pop,post-teen pop,en,2,pop,5
71uQWxtXZDImodR71xdaWN,A Life Within a Day,Squackett,rock,album rock,en,5,rock,3
71UYuIZf0TeXAjyy72COVr,Tear Me Down (feat. Philip Rustad),Davai,pop,dance pop,en,2,pop,5
71vsEyBd4X1D5BUmLdFSVH,Black Widow,Iggy Azalea,pop,post-teen pop,en,2,pop,5
71wXzyOwwSw3XwRjppvCUy,God Has Smiled On Me,Jessica Reedy,r&b,urban contemporary,en,3,r&b,2
71XANkrvmPFBd0bsFuLpvm,I AM,Toothgrinder,rock,hard rock,en,5,rock,1
71Y7iZlkbQU9dyflFPJDCO,FUCK IT UP,Hearts & Colors,pop,post-teen pop,en,2,pop,4
71YRxs1q0TaGGNbsmVCkCA,You Might Need Somebody,Shola Ama,r&b,new jack swing,en,3,r&b,5
720dTtTyYAD9TKSAd9lwrt,Jimmy Mathis,Bubba Sparxxx,rap,southern hip hop,en,4,rap,0
720IIHD0NvNfDURgWSB3rP,Say You Won't Let Go - Luca Schreiner Remix,James Arthur,edm,pop edm,en,0,edm,5
722N7OOvzhtyUEimkeu91r,Strangers - Jonas Blue Remix,Sigrid,edm,pop edm,en,0,edm,5
722tgOgdIbNe3BEyLnejw4,Black Skinhead,Kanye West,rap,southern hip hop,en,4,rap,4
724NYR1ypcPyLlaje9TgFS,Soy 18 With a Bullet,Spanish Fly,latin,latin hip hop,en,1,latin,4
7257drAN3eTtaaUUPw95B3,Big Log - 2006 Remaster,Robert Plant,rock,album rock,en,5,rock,1
7258lBUFSE45SJmxoJmfYk,Tired - Lemarroy Remix,Alan Walker,edm,pop edm,en,0,edm,1
726eK39u0CnsEGAcA3GYaF,Uno,John Christian,edm,big room,en,0,edm,3
72a9JWKqJ8SGo0OdyCS12P,Personal Jesus,Depeche Mode,pop,electropop,en,2,pop,5
72ahyckBJfTigJCFCviVN7,Don't Bring Me Down,Electric Light Orchestra,pop,post-teen pop,en,2,pop,5
72b0ANL1ZiV71OiZRs0Lny,You Say,Lauren Daigle,pop,electropop,en,2,pop,2
72BaF0PLFjyY5mylb1xUFt,Nosso Plano,Tribo da Periferia,r&b,hip pop,pt,3,r&b,0
72by3Re4C3eVEBXvsUo0zV,Green Light (feat. André 3000),John Legend,r&b,neo soul,en,3,r&b,5
72Bz4ciRZPBcVSw0nrZDHi,Do It Again,Pia Mia,pop,post-teen pop,en,2,pop,5
72C7aUQECOhNtnD0AC36ua,They Don't Know About Us,One Direction,pop,post-teen pop,en,2,pop,1
72gv4zhNvRVdQA0eOenCal,Symphony (feat. Zara Larsson),Clean Bandit,pop,dance pop,en,2,pop,5
72hcFp4tYkd3dbNA9dZ3Pv,Bad Medicine,Bon Jovi,rock,classic rock,en,5,rock,5
72hF391fEECZcAEDea2Bb5,Long Cool Woman (In a Black Dress) - 2003 Remaster,The Hollies,rock,album rock,en,5,rock,4
72jsKj3VkYsGTIOgEUuG6Q,Right Here - Human Nature Radio Mix,SWV,r&b,new jack swing,en,3,r&b,5
72lAIcldZMBgaeF6XwjAnC,Better Off Alone - Hitradio Mix,Alice Deejay,pop,dance pop,en,2,pop,3
72LlwJM24dWKpFLVB3PWWQ,Sold Out Dates (feat. Lil Baby),Gunna,rap,southern hip hop,en,4,rap,4
72Q0FQQo32KJloivv5xge2,I'm the One,DJ Khaled,pop,dance pop,en,2,pop,5
72qwkxwEPAvHX5zhigT89f,Already Love,Great Good Fine Ok,pop,indie poptimism,en,2,pop,5
72RFLY7sigTDszBRAKg9Mf,Like A Bitch - Extended Mix,Zomboy,rap,trap,en,4,rap,3
72RPn7RFZQmZD5FEgfHxp3,High Pressure Dave,HEALTH,pop,electropop,en,2,pop,5
72rvJAszkpWxwsTlvl7v5m,Hustla,18 Karat,rap,gangster rap,de,4,rap,0
72TFWvU3wUYdUuxejTTIzt,Work,Rihanna,pop,electropop,en,2,pop,5
72TyiiduRmczEbDIEtKQdR,Wasted Times,The Weeknd,r&b,urban contemporary,en,3,r&b,2
72V3zdMD3x7CxNhtN7xYX5,Excuse Me,Raphael Saadiq,r&b,neo soul,en,3,r&b,4
72VK0BfYZFxoMkPWA5a5Iz,Destillat - VNV Nation Remix,Das Ich,pop,electropop,de,2,pop,3
72vPueDUvJcL3MCPb55RHR,Sister Golden Hair,Spanic,pop,electropop,en,2,pop,2
72VWeN4sOkXy6ctgm1pSKV,Smoke & Fire,Cuebrick,edm,progressive electro house,en,0,edm,1
72wERbZ4yx2cNaoEj5jYnl,Ace of Hearts,Chris Rea,rock,classic rock,en,5,rock,2
72wEtgEkcLQ5x4F4ktiVSH,Pa' Mayté,Carlos Vives,latin,tropical,es,1,latin,5
72XViAl7vmQCa8liuVZjtg,Losing Myself,Cesqeaux,rap,trap,af,4,rap,1
72xXeUmBQDakumKfsTn3io,"Nuthin' But A ""G"" Thang",Dr. Dre,rap,gangster rap,en,4,rap,4
72ZxxtVWKGiICLhyL2Fcix,Speechless,Candyland,latin,tropical,en,1,latin,5
732x2Fy6jbt7qC70Zg463q,Save As Draft,Katy Perry,pop,post-teen pop,en,2,pop,2
733yOf6BYdGuFOgaedo9BK,Make It Right (feat. Lauv) [EDM Remix],BTS,edm,big room,en,0,edm,4
734x5kcTkpSZpsprjOYDNH,Something Better,Minke,pop,indie poptimism,en,2,pop,2
735RSTb2xbtWbDtKD9XDYi,Somebody,Internet Money,rap,hip hop,en,4,rap,0
73Al6Axo6ji5BBqzI68g2A,Perdoname,Mora,rap,trap,es,4,rap,4
73bDvrmSBh2fr53tLDH9oA,Nightcall,Kavinsky,pop,indie poptimism,en,2,pop,1
73e0LixjWj3e8prfptVeGD,More Life,Burna Boy,r&b,neo soul,en,3,r&b,4
73hvFhdJiZNtjftb70pe3n,Heiress of Valentina - Alesso Exclusive Mix,Dune,edm,progressive electro house,en,0,edm,1
73iA9tbFNvev9M8Q83Q93D,Too Good At Goodbyes - Galantis Remix,Sam Smith,edm,pop edm,en,0,edm,5
73IaURfEJMV60nEd2y0uEW,Ayer La Vi,Angel Y Khriz,latin,latin pop,es,1,latin,5
73IDzojzHitmvwVovPG7V2,Until the Light Takes Us,Ghostemane,rap,gangster rap,en,4,rap,0
73IFtNOdL6gTXhQzvR69b5,Up All Night,blink-182,pop,post-teen pop,en,2,pop,1
73jxc8OqPUqXEzsRnCgw8M,Love Song,Tesla,rock,hard rock,en,5,rock,2
73kgeinD9RMBp6r6yqUA6w,Long Cool Woman (In a Black Dress),The Hollies,rock,classic rock,en,5,rock,4
73lcrkJKuPLoMWF0UnecCb,La Vida Entera,Camila,latin,latin pop,es,1,latin,2
73lJYoFl2F1Sii50fJtgRI,The Needle And The Spoon,Lynyrd Skynyrd,rock,classic rock,en,5,rock,5
73nnFqLGSezcmpCzXSto88,"My Life - From ""Despicable Me"" Soundtrack",Robin Thicke,r&b,neo soul,en,3,r&b,5
73nYqSz1U08iCWfdnG65KV,Like I Love You - Keanu Silva Remix,Lost Frequencies,edm,progressive electro house,en,0,edm,5
73OZcwiBI41R0o5TDGeZ7i,I've Fallen for You,Tom Redwood,pop,indie poptimism,en,2,pop,3
73qbBlEAcm2HfnAaSnP1II,Say OK,Vanessa Hudgens,pop,post-teen pop,en,2,pop,1
73TrhEaqVPQZDT58Yuf4U9,Wifey - Club Mix/Dirty Version,Next,r&b,new jack swing,en,3,r&b,4
73TU1voolT9RHWGLOHyM0J,Titanium (feat. Sia) - Alesso Remix,David Guetta,pop,electropop,en,2,pop,3
73u9bIUEaSBI2l7xXETSNt,Personal Jesus,Depeche Mode,pop,electropop,en,2,pop,3
73ucpKq91TuejrLHgzDNHK,Poison,Rita Ora,pop,post-teen pop,en,2,pop,5
73xcMyVkC760tH1Jkfxzd6,Vuelvo,Cami,latin,latin pop,es,1,latin,0
73xXDeBMlC5cdvWoOLWVLo,Dip,Tyga,rap,hip hop,en,4,rap,4
740g8hhl3ocPTZfZHCVQ6w,Stargazing,sapientdream,pop,indie poptimism,en,2,pop,2
7412fpVfB2PSSb1nENQczC,Sheep,Mt. Joy,pop,indie poptimism,en,2,pop,2
741OE401HO7ZCaPhEqCZ7w,This Woman's Work,Maxwell,r&b,urban contemporary,en,3,r&b,2
742hY2twqAjwNYnKkQdilj,Strike It Up,Black Box,r&b,new jack swing,en,3,r&b,5
742YUMNQUsopCisdXbnFhL,U Not Like Me,50 Cent,rap,gangster rap,en,4,rap,4
744SNiN62VsaMyjb3yVABh,Summer Love,DEAMN,edm,progressive electro house,en,0,edm,5
744ZuzjXQmoJmOdk2I1ym9,"Keep It Undercover - Theme Song From ""K.C. Undercover""",Zendaya,pop,post-teen pop,en,2,pop,5
745LUoE5rQZ51Tz4WnBoNp,Try Again (feat. A7S),Tungevaag & Raaban,pop,dance pop,en,2,pop,1
74D3tZI3Cd9PCx3BGZG1vo,Teddy's Jam,Guy,r&b,new jack swing,en,3,r&b,5
74d9QhneUCIUvO00ev5kyX,Just a Little Longer,SHY Martin,pop,indie poptimism,en,2,pop,5
74DrA5fFoGSy4xgkZarZtP,Dream Weaver,Gary Wright,rock,album rock,en,5,rock,2
74eDdfWtlPPhjsRstBXUBc,I Need Your Love - Nicky Romero Remix,Calvin Harris,edm,progressive electro house,en,0,edm,5
74fpNVAJrKGQuqHETi4WSt,Tennis Court,Lorde,latin,tropical,en,1,latin,5
74hmG1k2ASLQHYdljwM2Oy,Creed Of The Greedier,La Coka Nostra,rap,southern hip hop,en,4,rap,1
74HYrIbnpc2xKCTenv5qKM,Window Seat,Erykah Badu,r&b,neo soul,en,3,r&b,2
74HYyiPRTUORYZAJyELL2k,Love Like This (Eternity),Jay Sean,latin,latin hip hop,en,1,latin,5
74j34STf8L6uADnTN69ohv,El Efecto - Remix,Rauw Alejandro,rap,trap,es,4,rap,1
74jMwg2zsFMICzW3Wems6h,"Bump, Bump, Bump",B2K,r&b,new jack swing,en,3,r&b,4
74L0PAlLQe33gbO3Wq1Fe7,Captain (feat. Smokepurpp) - Remix,Wiz Khalifa,rap,gangster rap,en,4,rap,5
74lfGn1j0rBJ3YqR2mo4oU,Paracetamol,Declan McKenna,pop,indie poptimism,en,2,pop,1
74lnM5V6ecvoTPV0fvptx9,Nuketown (feat. Juice WRLD),Ski Mask The Slump God,rap,gangster rap,en,4,rap,0
74nBXnBEUBzCPfJxq1CG2i,Bangala,Ol Kainry,r&b,urban contemporary,fr,3,r&b,4
74ODGXs4byLTRdnKGM4s6E,Super Far,LANY,latin,tropical,en,1,latin,4
74OqjT3PMVWlZAyqUt4FgG,We Takin' Over,DJ Khaled,rap,gangster rap,en,4,rap,1
74P2i9IIx0nkki1GVQqx3R,Amazing!,Sakurako Ohara,pop,dance pop,ja,2,pop,1
74QCZPlpayjvQ4yJJFljfQ,Sweet Home Alabama,Lynyrd Skynyrd,rock,classic rock,en,5,rock,5
74RFiTUWHQwWbqhVrBfKuW,Soldier,Erykah Badu,r&b,neo soul,en,3,r&b,3
74rluVXirwea83JzfkbjmQ,So Easy,Triple One,rap,hip hop,en,4,rap,4
74Ru27B7Jx8mBt5MGvGLLv,Light,San Holo,edm,pop edm,en,0,edm,1
74sfJjVq74bYkxMQoOhH3r,Keep Ya Head Up - Recorded at Spotify Studios NYC,Jhené Aiko,r&b,neo soul,en,3,r&b,2
74sgVh6hniNlOaAJmzrOKp,Only Love,Borgeous,edm,pop edm,en,0,edm,1
74SnZzNgU2GOh9Q0xIi4SS,Puercos (Pigs) - Spanish Edit,Cypress Hill,latin,latin hip hop,es,1,latin,4
74t8ZSV8l9ifqSVZGLyMTv,Love Hate Relationship,Trapt,rock,hard rock,en,5,rock,1
74tQaH4CxM5Rs9BzerEbHr,"Introducing Me - From ""Camp Rock 2: The Final Jam""",Nick Jonas,pop,post-teen pop,en,2,pop,5
74tsW4h0WDYRpfD19gc10W,Faded - ODESZA Remix,ZHU,pop,indie poptimism,en,2,pop,5
74UB6CQRH9ykJEh9ma3XwD,El Juego Verdadero,Tiro De Gracia,latin,latin hip hop,es,1,latin,4
74uC8K6i7AL7mC7ohKCS7d,Flirt,Biig Piig,r&b,urban contemporary,en,3,r&b,0
74uDOPHx4mvX6v4qSXiXnH,Estar Enamorado,Golpe a Golpe,latin,latin pop,es,1,latin,5
74UxMl2RwVslYvWd9cGmlL,Helt Stabil,Fouli,rap,hip hop,da,4,rap,4
74y7rve8M2xupgDTSj09VO,Where Have All the Good Times Gone,The Kinks,rock,permanent wave,en,5,rock,5
74Yw8aWE60rlSAeT49h9BS,Foe Life,Mack 10,rap,gangster rap,en,4,rap,5
74Zp9QiDrFZpBV949AMbUs,Dammit,blink-182,pop,post-teen pop,en,2,pop,1
74ZQQZAVOrd5sENv57jfCj,Straight Up,Chanté Moore,r&b,urban contemporary,en,3,r&b,5
7521tuq6n0HBcImi95xRDP,California,Jelly Roll,rap,southern hip hop,en,4,rap,5
752q3k1ds8JckA7tIakICn,Terra Titanic,Peter Schilling,pop,electropop,de,2,pop,5
753Iu3NzP9gFKxcsHbm3aj,Three Triangles (Losing My Religion) - Original Club Mix,Hardwell,edm,progressive electro house,en,0,edm,3
757xcPUO7sNohea5aKXtmz,Miasto 24H,Kizo,rap,hip hop,pl,4,rap,4
758wEKVqfYopJIHYWdLVd4,I Wanna Be Adored - Remastered,The Stone Roses,rock,permanent wave,en,5,rock,3
75a5fcQSduYyC93gXtgGhk,Like Me,Maia Mitchell,pop,post-teen pop,en,2,pop,1
